0.0663066,5.19876e-06,0.448369,-0.00138917,-0.00809458,5.25519e-05,0.999966,0.00276645,0.593018,-1.12713,0.00262293,0.5918,-1.1249,0.00290822,0.624871,-1.17947,0.00275591,0.623676,-1.17732,4.29503e-06,1.05452e-05,4.23766e-06,0.999982
0.0663082,4.42781e-06,0.448369,-0.00138805,-0.00809375,5.3585e-05,0.999966,0.0027661,0.593018,-1.12713,0.00262217,0.5918,-1.1249,0.00290812,0.624871,-1.17947,0.00275544,0.623676,-1.17732,4.26769e-06,1.0341e-05,4.19135e-06,0.999982
0.0663053,3.03526e-06,0.448369,-0.00138628,-0.00809762,5.42751e-05,0.999966,0.00276578,0.593018,-1.12713,0.00262145,0.591802,-1.1249,0.00290804,0.624872,-1.17947,0.00275498,0.623678,-1.17732,4.15836e-06,1.00709e-05,4.08111e-06,0.999982
0.0663015,1.8078e-06,0.448368,-0.00138471,-0.00810249,5.49286e-05,0.999966,0.00276548,0.593018,-1.12713,0.00262078,0.591805,-1.12491,0.00290799,0.624873,-1.17947,0.00275454,0.62368,-1.17733,4.09657e-06,9.7674e-06,4.0288e-06,0.999982
0.0662994,8.9888e-07,0.448368,-0.0013835,-0.00810543,5.55979e-05,0.999966,0.00276521,0.593018,-1.12713,0.00262015,0.59181,-1.12491,0.00290796,0.624873,-1.17947,0.00275412,0.623685,-1.17734,4.15949e-06,9.47453e-06,4.10182e-06,0.999982
0.0662997,-6.59626e-08,0.448367,-0.00138223,-0.00810571,5.62949e-05,0.999966,0.00276496,0.593018,-1.12713,0.00261955,0.591817,-1.12492,0.00290795,0.624874,-1.17947,0.00275372,0.623692,-1.17735,4.34327e-06,9.18554e-06,4.29071e-06,0.999982
0.0663015,-1.61768e-06,0.448366,-0.00138032,-0.00810438,5.70257e-05,0.999966,0.00276473,0.593018,-1.12713,0.00261897,0.591827,-1.12494,0.00290795,0.624874,-1.17947,0.00275336,0.623702,-1.17737,4.59572e-06,8.85665e-06,4.54338e-06,0.999982
0.0663034,-4.12686e-06,0.448365,-0.00137735,-0.00810309,5.77967e-05,0.999966,0.00276451,0.593018,-1.12713,0.0026184,0.591839,-1.12496,0.00290795,0.624875,-1.17947,0.00275301,0.623715,-1.1774,4.86424e-06,8.44148e-06,4.81069e-06,0.999982
0.0663042,-7.70591e-06,0.448363,-0.0013732,-0.00810291,5.86145e-05,0.999966,0.00276431,0.593018,-1.12713,0.00261785,0.591855,-1.12498,0.00290798,0.624875,-1.17947,0.00275269,0.62373,-1.17743,5.12566e-06,7.9165e-06,5.0731e-06,0.999982
0.066304,-1.23019e-05,0.448361,-0.00136792,-0.00810398,5.94849e-05,0.999966,0.00276412,0.593018,-1.12713,0.00261732,0.591874,-1.12501,0.00290801,0.624875,-1.17947,0.00275239,0.623749,-1.17746,5.38796e-06,7.28509e-06,5.34039e-06,0.999982
0.0663032,-1.78507e-05,0.448359,-0.00136158,-0.00810584,6.04129e-05,0.999966,0.00276393,0.593018,-1.12713,0.00261679,0.591896,-1.12504,0.00290807,0.624876,-1.17947,0.00275211,0.623771,-1.17751,5.67346e-06,6.56538e-06,5.63462e-06,0.999982
0.0663022,-2.43792e-05,0.448356,-0.00135415,-0.0081079,6.1402e-05,0.999966,0.00276373,0.593018,-1.12713,0.00261627,0.591923,-1.12508,0.00290814,0.624876,-1.17947,0.00275184,0.623796,-1.17757,5.99995e-06,5.77468e-06,5.97227e-06,0.999982
0.0663013,-3.20149e-05,0.448352,-0.00134549,-0.00810991,6.24546e-05,0.999966,0.00276354,0.593018,-1.12712,0.00261575,0.591954,-1.12513,0.00290822,0.624876,-1.17947,0.0027516,0.623825,-1.17763,6.37119e-06,4.92023e-06,6.3561e-06,0.999982
0.0663004,-4.0936e-05,0.448348,-0.0013354,-0.00811198,6.35726e-05,0.999966,0.00276335,0.593018,-1.12712,0.00261523,0.591989,-1.12518,0.00290832,0.624877,-1.17948,0.00275137,0.623857,-1.17771,6.77867e-06,3.99923e-06,6.77756e-06,0.999982
0.0662993,-5.13127e-05,0.448344,-0.00132369,-0.00811445,6.47576e-05,0.999966,0.00276315,0.593018,-1.12712,0.00261471,0.592029,-1.12524,0.00290844,0.624877,-1.17948,0.00275116,0.623891,-1.17781,7.20946e-06,3.00459e-06,7.22453e-06,0.999983
0.0662975,-6.32792e-05,0.448338,-0.00131021,-0.00811766,6.6011e-05,0.999966,0.00276294,0.593018,-1.12712,0.00261417,0.592073,-1.12531,0.00290857,0.624877,-1.17948,0.00275097,0.623928,-1.17792,7.6535e-06,1.93092e-06,7.68815e-06,0.999983
0.0662949,-7.69402e-05,0.448332,-0.00129484,-0.00812182,6.73334e-05,0.999966,0.00276273,0.593018,-1.12712,0.00261363,0.592122,-1.12538,0.00290872,0.624878,-1.17948,0.0027508,0.623967,-1.17804,8.10639e-06,7.77394e-07,8.16507e-06,0.999983
0.0662915,-9.23936e-05,0.448326,-0.00127748,-0.008127,6.87252e-05,0.999966,0.0027625,0.593018,-1.12712,0.00261308,0.592176,-1.12546,0.00290888,0.624878,-1.17948,0.00275065,0.624008,-1.17819,8.56791e-06,-4.53106e-07,8.65582e-06,0.999983
0.0662873,-0.000109751,0.448318,-0.00125798,-0.00813321,7.0186e-05,0.999966,0.00276227,0.593019,-1.12712,0.00261251,0.592234,-1.12555,0.00290906,0.624878,-1.17948,0.00275051,0.62405,-1.17835,9.03865e-06,-1.75671e-06,9.16147e-06,0.999984
0.0662821,-0.000129144,0.448309,-0.00123622,-0.00814049,7.17147e-05,0.999966,0.00276201,0.593019,-1.12712,0.00261192,0.592298,-1.12565,0.00290927,0.624879,-1.17948,0.00275039,0.624093,-1.17854,9.51739e-06,-3.13088e-06,9.68126e-06,0.999984
0.066276,-0.000150717,0.4483,-0.00121203,-0.00814895,7.331e-05,0.999966,0.00276175,0.593019,-1.12712,0.00261132,0.592367,-1.12575,0.00290949,0.624879,-1.17948,0.00275029,0.624135,-1.17874,1.00004e-05,-4.57521e-06,1.02121e-05,0.999984
