time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
2.600000000000000089e-01,-1.674270629882812500e-02,2.443313598632812500e-03,-1.458483934402465820e-02,2.542832866311073303e-02,3.255194425582885742e-02,2.577826753258705139e-02,4.217612370848655701e-02,4.374574404209852219e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.122154846191406250e+02,0.000000000000000000e+00
2.800000000000000266e-01,-1.704406738281250000e-02,2.529144287109375000e-03,-1.502263545989990234e-02,2.521174959838390350e-02,3.232112154364585876e-02,1.989835873246192932e-02,4.386442527174949646e-02,4.576211329549551010e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.303256835937500000e+02,0.000000000000000000e+00
2.999999999999999889e-01,-1.707458496093750000e-02,2.567291259765625000e-03,-1.419281959533691406e-02,2.156202122569084167e-02,3.189340978860855103e-02,1.625027507543563843e-02,3.987411782145500183e-02,4.235262516885995865e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.282603454589843750e+02,0.000000000000000000e+00
3.200000000000000067e-01,-1.653480529785156250e-02,2.647399902343750000e-03,-1.258188486099243164e-02,1.812575571238994598e-02,3.151242062449455261e-02,1.600356586277484894e-02,3.494051471352577209e-02,4.372582770884037018e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.023435974121093750e+02,0.000000000000000000e+00
3.400000000000000244e-01,-1.481246948242187500e-02,3.131866455078125000e-03,-1.065742969512939453e-02,1.441880408674478531e-02,3.098944388329982758e-02,1.682286150753498077e-02,2.985873445868492126e-02,4.783089272677898407e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.391164245605468750e+02,0.000000000000000000e+00
3.599999999999999867e-01,-1.169967651367187500e-02,4.423141479492187500e-03,-8.628785610198974609e-03,1.161659602075815201e-02,3.017051331698894501e-02,1.629728265106678009e-02,2.449817582964897156e-02,4.377490840852260590e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.194477844238281250e+02,0.000000000000000000e+00
3.800000000000000044e-01,-7.596969604492187500e-03,6.391525268554687500e-03,-6.866037845611572266e-03,1.237195264548063278e-02,3.031092323362827301e-02,1.427915506064891815e-02,2.097216993570327759e-02,4.435820970684289932e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.168302612304687500e+02,0.000000000000000000e+00
4.000000000000000222e-01,-4.137039184570312500e-03,8.037567138671875000e-03,-5.577445030212402344e-03,2.290254645049571991e-02,3.154699504375457764e-02,1.245457027107477188e-02,2.786330133676528931e-02,4.435604903846979141e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.926829833984375000e+02,0.000000000000000000e+00
4.199999999999999845e-01,-4.095077514648437500e-03,7.810592651367187500e-03,-4.920065402984619141e-03,3.259473294019699097e-02,3.354392200708389282e-02,1.708693057298660278e-02,3.607279062271118164e-02,4.374247975647449493e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.299880065917968750e+02,0.000000000000000000e+00
4.400000000000000022e-01,-5.655288696289062500e-03,6.746292114257812500e-03,-5.747616291046142578e-03,3.244810551404953003e-02,3.563268110156059265e-02,3.279815614223480225e-02,3.532565012574195862e-02,4.389483481645584106e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.237101135253906250e+02,0.000000000000000000e+00
4.600000000000000200e-01,-8.415222167968750000e-03,6.395339965820312500e-03,-6.155550479888916016e-03,3.348951041698455811e-02,3.661719337105751038e-02,5.145272985100746155e-02,3.520281612873077393e-02,3.838779637590050697e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.368520202636718750e+02,0.000000000000000000e+00
4.799999999999999822e-01,-1.390457153320312500e-02,6.931304931640625000e-03,-6.464540958404541016e-03,2.969323284924030304e-02,3.699349239468574524e-02,5.944632366299629211e-02,3.419671952724456787e-02,4.464428871870040894e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.158955383300781250e+02,0.000000000000000000e+00
5.000000000000000000e-01,-2.054786682128906250e-02,1.022148132324218750e-02,-8.717060089111328125e-03,3.685200959444046021e-02,4.562605917453765869e-02,6.787238270044326782e-02,3.438388928771018982e-02,2.815713360905647278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.394673461914062500e+02,0.000000000000000000e+00
5.200000000000000178e-01,-2.780723571777343750e-02,1.247406005859375000e-02,-9.528815746307373047e-03,3.714843839406967163e-02,5.370435863733291626e-02,7.643526047468185425e-02,3.441182896494865417e-02,4.265553504228591919e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.022686157226562500e+02,0.000000000000000000e+00
5.400000000000000355e-01,-3.363800048828125000e-02,1.311874389648437500e-02,-9.711384773254394531e-03,3.399123623967170715e-02,5.698007345199584961e-02,8.373555541038513184e-02,3.399566560983657837e-02,4.806785658001899719e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.093443298339843750e+02,0.000000000000000000e+00
5.600000000000000533e-01,-3.738784790039062500e-02,1.423835754394531250e-02,-8.758783340454101562e-03,4.692691192030906677e-02,6.106353178620338440e-02,8.859491348266601562e-02,3.384961560368537903e-02,5.917343497276306152e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.404325256347656250e+02,0.000000000000000000e+00
5.799999999999999600e-01,-4.080581665039062500e-02,1.178169250488281250e-02,-8.433520793914794922e-03,4.017052799463272095e-02,6.188848614692687988e-02,9.163163602352142334e-02,3.338964283466339111e-02,5.830886214971542358e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.296575927734375000e+02,0.000000000000000000e+00
5.999999999999999778e-01,-4.269599914550781250e-02,1.012420654296875000e-02,-9.648442268371582031e-03,4.522434994578361511e-02,6.519544869661331177e-02,9.367221593856811523e-02,3.313177824020385742e-02,6.192113459110260010e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.327662658691406250e+02,0.000000000000000000e+00
6.199999999999999956e-01,-4.403305053710937500e-02,8.716583251953125000e-03,-1.108443737030029297e-02,5.233649536967277527e-02,6.816047430038452148e-02,9.551291167736053467e-02,3.490145131945610046e-02,6.356917321681976318e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.150101318359375000e+02,0.000000000000000000e+00
6.400000000000000133e-01,-4.515075683593750000e-02,7.410049438476562500e-03,-1.163798570632934570e-02,6.029661744832992554e-02,7.045560330152511597e-02,9.740020334720611572e-02,3.779133409261703491e-02,6.302307546138763428e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.246191711425781250e+02,0.000000000000000000e+00
6.600000000000000311e-01,-4.636001586914062500e-02,6.374359130859375000e-03,-1.078528165817260742e-02,7.229594886302947998e-02,7.327793538570404053e-02,9.925740957260131836e-02,4.193671792745590210e-02,6.188993155956268311e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.504807434082031250e+02,0.000000000000000000e+00
6.800000000000000488e-01,-4.774665832519531250e-02,4.194259643554687500e-03,-9.224295616149902344e-03,7.862289249897003174e-02,7.622821629047393799e-02,1.010221391916275024e-01,4.346848279237747192e-02,5.535816028714179993e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.251033325195312500e+02,0.000000000000000000e+00
7.000000000000000666e-01,-4.910278320312500000e-02,1.091003417968750000e-03,-8.355975151062011719e-03,7.180278748273849487e-02,7.406856119632720947e-02,1.029032021760940552e-01,4.690373316407203674e-02,4.457267373800277710e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.467137145996093750e+02,0.000000000000000000e+00
7.199999999999999734e-01,-4.728126525878906250e-02,2.002716064453125000e-03,-6.720125675201416016e-03,9.534274041652679443e-02,7.907189428806304932e-02,1.050921455025672913e-01,4.919529706239700317e-02,5.273659899830818176e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.264374694824218750e+02,0.000000000000000000e+00
7.399999999999999911e-01,-4.547309875488281250e-02,1.546859741210937500e-03,-6.125390529632568359e-03,9.413685649633407593e-02,7.591535896062850952e-02,1.072853580117225647e-01,5.525687709450721741e-02,5.617713555693626404e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.305361633300781250e+02,0.000000000000000000e+00
7.600000000000000089e-01,-4.187202453613281250e-02,2.563476562500000000e-03,-5.631685256958007812e-03,1.036492213606834412e-01,7.463364303112030029e-02,1.086988598108291626e-01,5.730850249528884888e-02,6.308660656213760376e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.202045593261718750e+02,0.000000000000000000e+00
7.800000000000000266e-01,-3.739929199218750000e-02,3.217697143554687500e-03,-5.487382411956787109e-03,1.069139912724494934e-01,7.354662567377090454e-02,1.100411415100097656e-01,6.002827733755111694e-02,6.933277100324630737e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.345676879882812500e+02,0.000000000000000000e+00
8.000000000000000444e-01,-3.386688232421875000e-02,3.364562988281250000e-03,-5.694568157196044922e-03,1.094474941492080688e-01,7.815822213888168335e-02,1.117230504751205444e-01,6.145003065466880798e-02,7.806292921304702759e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.160972900390625000e+02,0.000000000000000000e+00
8.200000000000000622e-01,-3.395652770996093750e-02,1.453399658203125000e-03,-6.332695484161376953e-03,1.134436875581741333e-01,8.793216943740844727e-02,1.142870485782623291e-01,6.184352934360504150e-02,8.831602334976196289e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.303967590332031250e+02,0.000000000000000000e+00
8.399999999999999689e-01,-3.914642333984375000e-02,-3.454208374023437500e-03,-7.678985595703125000e-03,1.186747774481773376e-01,9.654006361961364746e-02,1.147342175245285034e-01,6.157357618212699890e-02,8.792427927255630493e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.144995422363281250e+02,0.000000000000000000e+00
8.599999999999999867e-01,-4.517555236816406250e-02,-7.619857788085937500e-03,-7.397055625915527344e-03,1.247987970709800720e-01,1.083636954426765442e-01,1.109901666641235352e-01,6.109122186899185181e-02,8.738164603710174561e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.026994323730468750e+02,0.000000000000000000e+00
8.800000000000000044e-01,-5.482673645019531250e-02,-1.010894775390625000e-02,-6.048977375030517578e-03,1.287304162979125977e-01,1.218948662281036377e-01,1.050256118178367615e-01,6.066294014453887939e-02,8.686745166778564453e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.109725952148437500e+02,0.000000000000000000e+00
9.000000000000000222e-01,-6.810379028320312500e-02,-9.927749633789062500e-03,-6.845355033874511719e-03,1.248026192188262939e-01,1.346170008182525635e-01,9.941059350967407227e-02,5.974775180220603943e-02,8.646446466445922852e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.080815734863281250e+02,0.000000000000000000e+00
9.200000000000000400e-01,-8.071899414062500000e-02,-8.375167846679687500e-03,-7.491052150726318359e-03,1.300011128187179565e-01,1.456084251403808594e-01,1.068062856793403625e-01,7.126450538635253906e-02,8.638419955968856812e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.370569152832031250e+02,0.000000000000000000e+00
9.400000000000000577e-01,-9.427070617675781250e-02,-6.500244140625000000e-03,-8.482098579406738281e-03,1.307550668716430664e-01,1.546196192502975464e-01,1.126924753189086914e-01,7.635156065225601196e-02,8.606208860874176025e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.198358154296875000e+02,0.000000000000000000e+00
9.599999999999999645e-01,-1.064147949218750000e-01,-4.577636718750000000e-03,-9.255468845367431641e-03,1.316787451505661011e-01,1.612249910831451416e-01,1.195310354232788086e-01,7.873710989952087402e-02,8.662068098783493042e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.018870239257812500e+02,0.000000000000000000e+00
9.799999999999999822e-01,-1.168098449707031250e-01,-2.754211425781250000e-03,-9.570062160491943359e-03,1.310667097568511963e-01,1.653283536434173584e-01,1.284511834383010864e-01,7.843884825706481934e-02,8.638498932123184204e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.898638000488281250e+02,0.000000000000000000e+00
1.000000000000000000e+00,-1.258525848388671875e-01,-1.140594482421875000e-03,-9.767830371856689453e-03,1.303475201129913330e-01,1.693459451198577881e-01,1.391592472791671753e-01,7.661211490631103516e-02,8.621175587177276611e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.046992187500000000e+02,0.000000000000000000e+00
1.020000000000000018e+00,-1.341056823730468750e-01,1.564025878906250000e-04,-1.038986444473266602e-02,1.281713396310806274e-01,1.744804084300994873e-01,1.502478718757629395e-01,7.290453463792800903e-02,8.623270690441131592e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.952616271972656250e+02,0.000000000000000000e+00
1.040000000000000036e+00,-1.421566009521484375e-01,1.148223876953125000e-03,-1.162564754486083984e-02,1.246419399976730347e-01,1.800432652235031128e-01,1.609128564596176147e-01,6.711044907569885254e-02,8.677689731121063232e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.028727722167968750e+02,0.000000000000000000e+00
1.060000000000000053e+00,-1.502857208251953125e-01,2.027511596679687500e-03,-1.335769891738891602e-02,1.208914369344711304e-01,1.857437044382095337e-01,1.715797036886215210e-01,5.977375060319900513e-02,8.744352310895919800e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.948617248535156250e+02,0.000000000000000000e+00
1.080000000000000071e+00,-1.586933135986328125e-01,3.065109252929687500e-03,-1.532977819442749023e-02,1.166595593094825745e-01,1.919971853494644165e-01,1.829852759838104248e-01,5.230275169014930725e-02,8.808305114507675171e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.059400024414062500e+02,0.000000000000000000e+00
1.100000000000000089e+00,-1.674537658691406250e-01,4.510879516601562500e-03,-1.756918430328369141e-02,1.119386404752731323e-01,1.983008682727813721e-01,1.953823864459991455e-01,4.591040685772895813e-02,8.869101107120513916e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.984305419921875000e+02,0.000000000000000000e+00
1.120000000000000107e+00,-1.765727996826171875e-01,6.658554077148437500e-03,-2.033829689025878906e-02,1.073459461331367493e-01,2.037528604269027710e-01,2.081425487995147705e-01,4.046693444252014160e-02,8.926653116941452026e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.826618957519531250e+02,0.000000000000000000e+00
1.140000000000000124e+00,-1.857662200927734375e-01,9.798049926757812500e-03,-2.397632598876953125e-02,1.029217690229415894e-01,2.071427851915359497e-01,2.204046994447708130e-01,3.664903342723846436e-02,8.948665857315063477e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.848953552246093750e+02,0.000000000000000000e+00
1.159999999999999920e+00,-1.944694519042968750e-01,1.425361633300781250e-02,-2.899360656738281250e-02,9.884812682867050171e-02,2.085094004869461060e-01,2.308949530124664307e-01,3.562602028250694275e-02,8.974809944629669189e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.954057922363281250e+02,0.000000000000000000e+00
1.179999999999999938e+00,-2.020759582519531250e-01,2.041244506835937500e-02,-3.598970174789428711e-02,9.863071888685226440e-02,2.099326401948928833e-01,2.400546520948410034e-01,3.772630915045738220e-02,9.025053679943084717e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.984133911132812500e+02,0.000000000000000000e+00
1.199999999999999956e+00,-2.083034515380859375e-01,2.818489074707031250e-02,-4.520905017852783203e-02,1.021144241094589233e-01,2.115575075149536133e-01,2.476303577423095703e-01,4.368206858634948730e-02,9.051435440778732300e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.832693481445312500e+02,0.000000000000000000e+00
1.219999999999999973e+00,-2.145309448242187500e-01,3.604698181152343750e-02,-5.625534057617187500e-02,1.166043356060981750e-01,2.142116129398345947e-01,2.567935585975646973e-01,5.266733095049858093e-02,9.086669236421585083e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.001350708007812500e+02,3.906250000000000000e-03
1.239999999999999991e+00,-2.231636047363281250e-01,4.216766357421875000e-02,-6.465023756027221680e-02,1.423537731170654297e-01,2.216485589742660522e-01,2.674016654491424561e-01,6.498157232999801636e-02,9.044466167688369751e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.960015869140625000e+02,4.062500000000000000e-01
1.260000000000000009e+00,-2.383308410644531250e-01,4.385185241699218750e-02,-7.328122854232788086e-02,1.460865288972854614e-01,2.336662262678146362e-01,2.761399745941162109e-01,6.159644201397895813e-02,8.876901865005493164e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.942315979003906250e+02,4.882812500000000000e-01
1.280000000000000027e+00,-2.546520233154296875e-01,4.589080810546875000e-02,-8.071994781494140625e-02,1.463818997144699097e-01,2.489313781261444092e-01,2.872898876667022705e-01,5.788721144199371338e-02,8.724918216466903687e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.961754455566406250e+02,2.031250000000000000e-01
1.300000000000000044e+00,-2.736663818359375000e-01,4.781913757324218750e-02,-8.669054508209228516e-02,1.572913527488708496e-01,2.695642411708831787e-01,3.012234866619110107e-01,5.421981215476989746e-02,9.149428457021713257e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.936954040527343750e+02,3.554687500000000000e-01
1.320000000000000062e+00,-2.955799102783203125e-01,5.034446716308593750e-02,-9.531611204147338867e-02,1.722469776868820190e-01,2.960956394672393799e-01,3.164438009262084961e-01,5.089655518531799316e-02,1.283590048551559448e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.899831542968750000e+02,1.406250000000000000e-01
1.340000000000000080e+00,-3.186397552490234375e-01,5.310058593750000000e-02,-1.066632866859436035e-01,1.837154626846313477e-01,3.310658633708953857e-01,3.346844911575317383e-01,4.844068735837936401e-02,1.855480521917343140e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.064530944824218750e+02,3.867187500000000000e-01
1.360000000000000098e+00,-3.403453826904296875e-01,5.493354797363281250e-02,-1.199889183044433594e-01,1.828949004411697388e-01,3.721055090427398682e-01,3.607933521270751953e-01,4.696024581789970398e-02,2.290797680616378784e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.949131469726562500e+02,2.968750000000000000e-01
1.380000000000000115e+00,-3.598098754882812500e-01,5.498123168945312500e-02,-1.341896057128906250e-01,1.779298186302185059e-01,4.063040614128112793e-01,3.857757449150085449e-01,4.901496320962905884e-02,2.415135800838470459e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.113038940429687500e+02,1.000000000000000000e+00
1.400000000000000133e+00,-3.788299560546875000e-01,5.450630187988281250e-02,-1.492474675178527832e-01,1.766505986452102661e-01,4.375672042369842529e-01,4.077958762645721436e-01,5.413802713155746460e-02,2.419452816247940063e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.999069213867187500e+02,1.000000000000000000e+00
1.419999999999999929e+00,-3.987922668457031250e-01,5.354118347167968750e-02,-1.675239801406860352e-01,1.738650351762771606e-01,4.641448855400085449e-01,4.247455298900604248e-01,6.520037353038787842e-02,2.399361133575439453e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.893294982910156250e+02,1.000000000000000000e+00
1.439999999999999947e+00,-4.198646545410156250e-01,5.233573913574218750e-02,-1.888884305953979492e-01,1.735682189464569092e-01,4.842310249805450439e-01,4.366303682327270508e-01,7.832600176334381104e-02,2.406139522790908813e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.957157287597656250e+02,1.000000000000000000e+00
1.459999999999999964e+00,-4.418640136718750000e-01,5.102729797363281250e-02,-2.114678025245666504e-01,1.785446107387542725e-01,5.028367042541503906e-01,4.470879435539245605e-01,8.798383176326751709e-02,2.413566559553146362e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.188123168945312500e+02,1.000000000000000000e+00
1.479999999999999982e+00,-4.638957977294921875e-01,5.052947998046875000e-02,-2.339851856231689453e-01,1.938885152339935303e-01,5.262147188186645508e-01,4.602592289447784424e-01,9.348249435424804688e-02,2.441510707139968872e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.018604125976562500e+02,1.000000000000000000e+00
