time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
2.200000000000000011e-01,-4.105567932128906250e-02,-5.479812622070312500e-03,-3.033047914505004883e-02,3.919717296957969666e-02,4.936337098479270935e-02,5.798893794417381287e-02,4.721945524215698242e-02,4.292120225727558136e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.339898071289062500e+02,0.000000000000000000e+00
2.399999999999999911e-01,-4.100990295410156250e-02,-6.488800048828125000e-03,-2.958369255065917969e-02,4.119037091732025146e-02,5.003997310996055603e-02,5.905381590127944946e-02,5.020038783550262451e-02,4.268466494977474213e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.529541625976562500e+02,0.000000000000000000e+00
2.600000000000000089e-01,-4.091072082519531250e-02,-7.192611694335937500e-03,-2.702772617340087891e-02,4.285845160484313965e-02,5.023655667901039124e-02,6.026624143123626709e-02,4.972993209958076477e-02,4.385757725685834885e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.651735229492187500e+02,0.000000000000000000e+00
2.800000000000000266e-01,-4.030609130859375000e-02,-7.734298706054687500e-03,-2.258533239364624023e-02,4.249529540538787842e-02,5.059646442532539368e-02,6.463384628295898438e-02,4.672663658857345581e-02,4.377809353172779083e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.435644531250000000e+02,0.000000000000000000e+00
2.999999999999999889e-01,-3.855514526367187500e-02,-8.153915405273437500e-03,-1.776635646820068359e-02,4.389190673828125000e-02,5.140862241387367249e-02,7.066984474658966064e-02,4.301158711314201355e-02,4.136383067816495895e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.493659057617187500e+02,0.000000000000000000e+00
3.200000000000000067e-01,-3.563690185546875000e-02,-8.743286132812500000e-03,-1.393288373947143555e-02,4.758788272738456726e-02,5.155342072248458862e-02,7.399569451808929443e-02,4.241769388318061829e-02,4.586027469485998154e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.797815551757812500e+02,0.000000000000000000e+00
3.400000000000000244e-01,-3.107833862304687500e-02,-9.803771972656250000e-03,-1.113575696945190430e-02,5.147284269332885742e-02,5.127119645476341248e-02,7.518684864044189453e-02,4.682721570134162903e-02,4.859627690166234970e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.503013305664062500e+02,3.906250000000000000e-03
3.599999999999999867e-01,-2.497482299804687500e-02,-1.121711730957031250e-02,-9.420633316040039062e-03,5.441820994019508362e-02,5.052736774086952209e-02,7.446914911270141602e-02,5.392595380544662476e-02,4.646052140742540359e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.416795654296875000e+02,3.906250000000000000e-03
3.800000000000000044e-01,-1.825714111328125000e-02,-1.245117187500000000e-02,-9.122729301452636719e-03,5.626660212874412537e-02,5.087912455201148987e-02,7.072265446186065674e-02,6.225350126624107361e-02,4.899631720036268234e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.407102661132812500e+02,0.000000000000000000e+00
4.000000000000000222e-01,-1.339721679687500000e-02,-1.244735717773437500e-02,-1.000660657882690430e-02,5.527468025684356689e-02,5.308972299098968506e-02,6.460910290479660034e-02,7.209566980600357056e-02,4.996312782168388367e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.283699340820312500e+02,3.906250000000000000e-03
4.199999999999999845e-01,-1.257705688476562500e-02,-8.525848388671875000e-03,-9.978413581848144531e-03,5.440944433212280273e-02,5.576259270310401917e-02,4.888029769062995911e-02,8.205042779445648193e-02,5.501974374055862427e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.370627441406250000e+02,0.000000000000000000e+00
4.400000000000000022e-01,-1.236915588378906250e-02,-3.946304321289062500e-03,-9.639382362365722656e-03,5.791638046503067017e-02,5.875826254487037659e-02,3.071750886738300323e-02,8.362022787332534790e-02,5.141053814440965652e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.584145507812500000e+02,0.000000000000000000e+00
4.600000000000000200e-01,-1.442337036132812500e-02,-1.556396484375000000e-03,-8.140802383422851562e-03,6.318931281566619873e-02,6.175700202584266663e-02,3.282240778207778931e-02,8.269194513559341431e-02,4.393578041344881058e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.468594360351562500e+02,0.000000000000000000e+00
4.799999999999999822e-01,-2.114868164062500000e-02,-7.629394531250000000e-04,-8.082330226898193359e-03,5.435682833194732666e-02,6.440003216266632080e-02,3.412428498268127441e-02,8.252607285976409912e-02,5.175950936973094940e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.341951904296875000e+02,0.000000000000000000e+00
5.000000000000000000e-01,-2.366447448730468750e-02,-1.703262329101562500e-03,-9.796857833862304688e-03,7.341863214969635010e-02,6.563262641429901123e-02,3.672628849744796753e-02,8.230451494455337524e-02,3.243303298950195312e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.713335571289062500e+02,0.000000000000000000e+00
5.200000000000000178e-01,-3.070640563964843750e-02,-1.951217651367187500e-03,-1.155930757522583008e-02,6.978506594896316528e-02,6.115410104393959045e-02,3.918009623885154724e-02,8.313114941120147705e-02,4.335757344961166382e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.642796020507812500e+02,0.000000000000000000e+00
5.400000000000000355e-01,-3.490829467773437500e-02,-3.023147583007812500e-03,-1.087433099746704102e-02,7.601664960384368896e-02,6.033952906727790833e-02,4.195481538772583008e-02,8.337155729532241821e-02,5.232121050357818604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.391236572265625000e+02,0.000000000000000000e+00
5.600000000000000533e-01,-4.145812988281250000e-02,-2.483367919921875000e-03,-9.903490543365478516e-03,5.144967511296272278e-02,5.707128718495368958e-02,4.449220746755599976e-02,8.242148160934448242e-02,4.155889526009559631e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.425979614257812500e+02,0.000000000000000000e+00
5.799999999999999600e-01,-3.500175476074218750e-02,-6.528854370117187500e-03,-1.023209095001220703e-02,8.885034173727035522e-02,6.253263354301452637e-02,4.578503966331481934e-02,8.313997089862823486e-02,6.593788415193557739e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.398078002929687500e+02,0.000000000000000000e+00
5.999999999999999778e-01,-3.683090209960937500e-02,-7.549285888671875000e-03,-1.050764322280883789e-02,7.552251219749450684e-02,5.828376486897468567e-02,4.607010632753372192e-02,8.582391589879989624e-02,6.337992101907730103e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.698471069335937500e+02,0.000000000000000000e+00
6.199999999999999956e-01,-4.080581665039062500e-02,-7.654190063476562500e-03,-8.634269237518310547e-03,5.207615718245506287e-02,5.021515116095542908e-02,4.621004685759544373e-02,8.631371706724166870e-02,5.007183179259300232e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.436329956054687500e+02,0.000000000000000000e+00
6.400000000000000133e-01,-3.447532653808593750e-02,-1.158523559570312500e-02,-8.917212486267089844e-03,7.842244207859039307e-02,5.267419666051864624e-02,4.628032073378562927e-02,8.790314197540283203e-02,6.940046697854995728e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.679751586914062500e+02,0.000000000000000000e+00
6.600000000000000311e-01,-3.209304809570312500e-02,-1.460647583007812500e-02,-7.370591163635253906e-03,8.345787972211837769e-02,5.299466848373413086e-02,4.485293105244636536e-02,8.920226246118545532e-02,7.492659986019134521e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.445043334960937500e+02,0.000000000000000000e+00
6.800000000000000488e-01,-3.470802307128906250e-02,-1.423454284667968750e-02,-6.022632122039794922e-03,5.688615888357162476e-02,4.982078820466995239e-02,4.209634661674499512e-02,8.804333209991455078e-02,6.084986403584480286e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.361178588867187500e+02,0.000000000000000000e+00
7.000000000000000666e-01,-3.179931640625000000e-02,-1.620101928710937500e-02,-5.625307559967041016e-03,5.290293321013450623e-02,5.390587076544761658e-02,3.892368450760841370e-02,8.716976642608642578e-02,6.277281045913696289e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.336966552734375000e+02,0.000000000000000000e+00
7.199999999999999734e-01,-2.623939514160156250e-02,-2.077484130859375000e-02,-6.342589855194091797e-03,6.478434056043624878e-02,5.765347182750701904e-02,3.697924315929412842e-02,9.098177403211593628e-02,7.264982163906097412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.265081787109375000e+02,0.000000000000000000e+00
7.399999999999999911e-01,-2.501296997070312500e-02,-2.276039123535156250e-02,-6.478488445281982422e-03,5.480244755744934082e-02,5.563696846365928650e-02,3.510214760899543762e-02,9.219716489315032959e-02,6.523453444242477417e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.346526489257812500e+02,0.000000000000000000e+00
7.600000000000000089e-01,-2.206420898437500000e-02,-2.526664733886718750e-02,-6.663739681243896484e-03,5.113821849226951599e-02,5.431812629103660583e-02,3.377294912934303284e-02,9.268007427453994751e-02,6.027570366859436035e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.319955444335937500e+02,0.000000000000000000e+00
7.800000000000000266e-01,-1.483917236328125000e-02,-3.014373779296875000e-02,-8.416891098022460938e-03,6.197381392121315002e-02,5.298564210534095764e-02,3.369057551026344299e-02,9.333188831806182861e-02,6.743539124727249146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.411041259765625000e+02,0.000000000000000000e+00
8.000000000000000444e-01,-9.027481079101562500e-03,-3.443336486816406250e-02,-1.037102937698364258e-02,6.713427603244781494e-02,5.393046513199806213e-02,3.444413840770721436e-02,9.418433904647827148e-02,7.258332520723342896e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.417828979492187500e+02,0.000000000000000000e+00
8.200000000000000622e-01,-5.790710449218750000e-03,-3.705024719238281250e-02,-1.212900876998901367e-02,7.032629847526550293e-02,5.352059006690979004e-02,3.505610674619674683e-02,9.515488147735595703e-02,8.366624265909194946e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.368119506835937500e+02,0.000000000000000000e+00
8.399999999999999689e-01,-6.692886352539062500e-03,-3.804969787597656250e-02,-1.407963037490844727e-02,6.945967674255371094e-02,4.513386636972427368e-02,3.524153679609298706e-02,9.571138024330139160e-02,8.374741673469543457e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.751004028320312500e+02,0.000000000000000000e+00
8.599999999999999867e-01,-8.090972900390625000e-03,-3.894424438476562500e-02,-1.513934135437011719e-02,6.843940168619155884e-02,4.508860781788825989e-02,3.514602780342102051e-02,9.583918750286102295e-02,8.387267589569091797e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.392868652343750000e+02,0.000000000000000000e+00
8.800000000000000044e-01,-1.180458068847656250e-02,-4.007148742675781250e-02,-1.553893089294433594e-02,6.638056784868240356e-02,4.513318464159965515e-02,3.510176390409469604e-02,9.598799794912338257e-02,8.404164016246795654e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.390815429687500000e+02,0.000000000000000000e+00
9.000000000000000222e-01,-1.753616333007812500e-02,-4.158973693847656250e-02,-1.597124338150024414e-02,6.052949279546737671e-02,4.557229578495025635e-02,3.662934526801109314e-02,9.597855806350708008e-02,8.426097035408020020e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.543076171875000000e+02,0.000000000000000000e+00
9.200000000000000400e-01,-2.343177795410156250e-02,-4.457092285156250000e-02,-1.683080196380615234e-02,6.282979249954223633e-02,4.658332094550132751e-02,3.930001705884933472e-02,1.108098402619361877e-01,8.513284474611282349e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.107117919921875000e+02,0.000000000000000000e+00
9.400000000000000577e-01,-2.805709838867187500e-02,-4.684829711914062500e-02,-1.742637157440185547e-02,5.814648419618606567e-02,4.795888811349868774e-02,4.413297027349472046e-02,1.164693608880043030e-01,8.620340377092361450e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.793859863281250000e+02,0.000000000000000000e+00
9.599999999999999645e-01,-3.081703186035156250e-02,-4.869079589843750000e-02,-1.761639118194580078e-02,5.641473457217216492e-02,4.937424510717391968e-02,4.979304596781730652e-02,1.198694035410881042e-01,8.606113493442535400e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.334316406250000000e+02,0.000000000000000000e+00
9.799999999999999822e-01,-3.189659118652343750e-02,-5.025482177734375000e-02,-1.801764965057373047e-02,5.785046517848968506e-02,5.017938092350959778e-02,5.453374981880187988e-02,1.228403002023696899e-01,8.598326891660690308e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.440288696289062500e+02,8.593750000000000000e-02
1.000000000000000000e+00,-3.208732604980468750e-02,-5.165863037109375000e-02,-1.809102296829223633e-02,5.956050381064414978e-02,5.053422227501869202e-02,5.825257301330566406e-02,1.262357831001281738e-01,8.609277009963989258e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.254694213867187500e+02,0.000000000000000000e+00
1.020000000000000018e+00,-3.177642822265625000e-02,-5.281448364257812500e-02,-1.748412847518920898e-02,5.878679826855659485e-02,5.052816122770309448e-02,6.013892963528633118e-02,1.297739744186401367e-01,8.614932000637054443e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.709938964843750000e+02,0.000000000000000000e+00
1.040000000000000036e+00,-3.142547607421875000e-02,-5.349731445312500000e-02,-1.671850681304931641e-02,5.642318725585937500e-02,5.040011554956436157e-02,6.029082834720611572e-02,1.317025423049926758e-01,8.618614077568054199e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.274562988281250000e+02,0.000000000000000000e+00
1.060000000000000053e+00,-3.104400634765625000e-02,-5.365371704101562500e-02,-1.607418060302734375e-02,5.594786256551742554e-02,5.037681758403778076e-02,6.006031483411788940e-02,1.297955513000488281e-01,8.615795522928237915e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.460283813476562500e+02,3.906250000000000000e-03
1.080000000000000071e+00,-3.059768676757812500e-02,-5.345153808593750000e-02,-1.523268222808837891e-02,5.813417956233024597e-02,5.029990896582603455e-02,6.093622371554374695e-02,1.250533759593963623e-01,8.613848686218261719e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.404959106445312500e+02,0.000000000000000000e+00
1.100000000000000089e+00,-2.982330322265625000e-02,-5.304145812988281250e-02,-1.371306180953979492e-02,6.039540097117424011e-02,5.032318457961082458e-02,6.540200114250183105e-02,1.197068467736244202e-01,8.611515164375305176e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.386454467773437500e+02,0.000000000000000000e+00
1.120000000000000107e+00,-2.821540832519531250e-02,-5.269432067871093750e-02,-1.168560981750488281e-02,6.042303517460823059e-02,5.064944550395011902e-02,7.299173623323440552e-02,1.152555942535400391e-01,8.553853631019592285e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.964708557128906250e+02,0.000000000000000000e+00
1.140000000000000124e+00,-2.534866333007812500e-02,-5.275917053222656250e-02,-9.754121303558349609e-03,5.964052304625511169e-02,5.069249495863914490e-02,8.006948232650756836e-02,1.136883646249771118e-01,8.574690669775009155e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155825195312500000e+02,0.000000000000000000e+00
1.159999999999999920e+00,-2.102470397949218750e-02,-5.336570739746093750e-02,-8.571326732635498047e-03,5.885571241378784180e-02,5.044349655508995056e-02,8.469633758068084717e-02,1.154512315988540649e-01,8.727586269378662109e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.224193725585937500e+02,0.000000000000000000e+00
1.179999999999999938e+00,-1.562881469726562500e-02,-5.423164367675781250e-02,-8.908510208129882812e-03,5.551573261618614197e-02,4.910554364323616028e-02,8.672524243593215942e-02,1.172702163457870483e-01,8.847004920244216919e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.651929931640625000e+02,0.000000000000000000e+00
1.199999999999999956e+00,-9.304046630859375000e-03,-5.469131469726562500e-02,-1.110327243804931641e-02,5.079669877886772156e-02,4.653815180063247681e-02,8.650543540716171265e-02,1.181584447622299194e-01,8.921408653259277344e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.283181762695312500e+02,0.000000000000000000e+00
1.219999999999999973e+00,-3.726959228515625000e-03,-5.406761169433593750e-02,-1.445490121841430664e-02,5.203951522707939148e-02,4.463686794042587280e-02,8.350869268178939819e-02,1.210688874125480652e-01,8.939649164676666260e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.643619384765625000e+02,0.000000000000000000e+00
1.239999999999999991e+00,-1.340866088867187500e-03,-5.054092407226562500e-02,-1.557481288909912109e-02,6.611059606075286865e-02,4.388102144002914429e-02,7.075624167919158936e-02,1.347639858722686768e-01,8.981952816247940063e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.505488281250000000e+02,0.000000000000000000e+00
1.260000000000000009e+00,-1.335144042968750000e-03,-4.305267333984375000e-02,-1.713216304779052734e-02,7.652318477630615234e-02,4.469493776559829712e-02,4.148676618933677673e-02,1.316094100475311279e-01,8.908149600028991699e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.457567138671875000e+02,0.000000000000000000e+00
1.280000000000000027e+00,-1.316070556640625000e-03,-3.812408447265625000e-02,-1.634085178375244141e-02,8.645871281623840332e-02,4.334473237395286560e-02,3.758709877729415894e-02,1.313618868589401245e-01,8.832215517759323120e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.682513427734375000e+02,0.000000000000000000e+00
1.300000000000000044e+00,-4.306793212890625000e-03,-3.556251525878906250e-02,-1.381999254226684570e-02,9.404306113719940186e-02,4.172196984291076660e-02,3.568904101848602295e-02,1.305833756923675537e-01,8.745761960744857788e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.438515014648437500e+02,0.000000000000000000e+00
1.320000000000000062e+00,-8.420944213867187500e-03,-3.662872314453125000e-02,-1.485860347747802734e-02,1.001497954130172729e-01,4.220432043075561523e-02,3.418171405792236328e-02,1.301889121532440186e-01,9.985667467117309570e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.426969604492187500e+02,0.000000000000000000e+00
1.340000000000000080e+00,-1.334571838378906250e-02,-3.821945190429687500e-02,-1.464664936065673828e-02,1.044401451945304871e-01,4.157263040542602539e-02,3.322897851467132568e-02,1.302616298198699951e-01,1.138850077986717224e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.292175292968750000e+02,0.000000000000000000e+00
1.360000000000000098e+00,-1.876258850097656250e-02,-3.945922851562500000e-02,-1.335263252258300781e-02,1.006155088543891907e-01,4.187974333763122559e-02,3.232469409704208374e-02,1.289630979299545288e-01,1.119163110852241516e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.186517944335937500e+02,0.000000000000000000e+00
1.380000000000000115e+00,-2.266883850097656250e-02,-4.047775268554687500e-02,-1.116567850112915039e-02,9.176855534315109253e-02,4.225918278098106384e-02,3.095841407775878906e-02,1.258116364479064941e-01,1.034546718001365662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.367009277343750000e+02,0.000000000000000000e+00
1.400000000000000133e+00,-2.477264404296875000e-02,-4.132461547851562500e-02,-8.743762969970703125e-03,8.624328672885894775e-02,4.250187799334526062e-02,3.081311844289302826e-02,1.225335597991943359e-01,9.479811787605285645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.348876342773437500e+02,0.000000000000000000e+00
1.419999999999999929e+00,-2.549934387207031250e-02,-4.182052612304687500e-02,-6.823003292083740234e-03,8.389679342508316040e-02,4.240286350250244141e-02,3.120336681604385376e-02,1.197776868939399719e-01,8.747780323028564453e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.405600585937500000e+02,0.000000000000000000e+00
1.439999999999999947e+00,-2.532005310058593750e-02,-4.207420349121093750e-02,-5.619585514068603516e-03,8.334063738584518433e-02,4.148047789931297302e-02,3.175843507051467896e-02,1.178065538406372070e-01,8.224704116582870483e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.284905395507812500e+02,0.000000000000000000e+00
1.459999999999999964e+00,-2.450942993164062500e-02,-4.237556457519531250e-02,-5.061805248260498047e-03,8.146522939205169678e-02,3.882547840476036072e-02,3.182409703731536865e-02,1.169646754860877991e-01,8.025971800088882446e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.245536499023437500e+02,0.000000000000000000e+00
1.479999999999999982e+00,-2.324295043945312500e-02,-4.235267639160156250e-02,-5.074143409729003906e-03,7.834333926439285278e-02,3.607595339417457581e-02,3.209999948740005493e-02,1.165116503834724426e-01,8.062415570020675659e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.327002563476562500e+02,0.000000000000000000e+00
