time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
2.200000000000000011e-01,-2.198600769042968750e-02,-6.521224975585937500e-03,-2.274680137634277344e-02,5.345445126295089722e-02,3.323122113943099976e-02,3.854153677821159363e-02,6.933959573507308960e-02,6.100025493651628494e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.229489746093750000e+02,0.000000000000000000e+00
2.399999999999999911e-01,-2.146148681640625000e-02,-8.237838745117187500e-03,-2.382606267929077148e-02,4.923781752586364746e-02,3.269484639167785645e-02,3.769192844629287720e-02,6.907266378402709961e-02,6.091098766773939133e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.461812744140625000e+02,0.000000000000000000e+00
2.600000000000000089e-01,-2.085494995117187500e-02,-9.317398071289062500e-03,-2.383071184158325195e-02,4.835828021168708801e-02,3.193303942680358887e-02,3.851879015564918518e-02,6.436103582382202148e-02,6.022178102284669876e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.418804931640625000e+02,0.000000000000000000e+00
2.800000000000000266e-01,-1.965713500976562500e-02,-9.914398193359375000e-03,-2.208971977233886719e-02,4.851580783724784851e-02,3.149623423814773560e-02,4.175407066941261292e-02,5.794061347842216492e-02,5.863662343472242355e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.583989868164062500e+02,0.000000000000000000e+00
2.999999999999999889e-01,-1.757621765136718750e-02,-1.005172729492187500e-02,-1.825988292694091797e-02,4.974369704723358154e-02,3.120597265660762787e-02,4.441291093826293945e-02,5.233196541666984558e-02,5.742236040532588959e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.290369873046875000e+02,0.000000000000000000e+00
3.200000000000000067e-01,-1.457595825195312500e-02,-9.914398193359375000e-03,-1.370435953140258789e-02,4.838785529136657715e-02,3.063854761421680450e-02,4.498875513672828674e-02,4.447210207581520081e-02,5.491581745445728302e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.377974243164062500e+02,0.000000000000000000e+00
3.400000000000000244e-01,-1.035690307617187500e-02,-9.599685668945312500e-03,-9.670257568359375000e-03,4.627711325883865356e-02,2.976810000836849213e-02,4.429867863655090332e-02,3.288188204169273376e-02,5.155146121978759766e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.384568481445312500e+02,0.000000000000000000e+00
3.599999999999999867e-01,-4.808425903320312500e-03,-8.966445922851562500e-03,-6.310284137725830078e-03,4.235479235649108887e-02,2.827318198978900909e-02,4.275637120008468628e-02,1.990005187690258026e-02,5.286421161144971848e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.198477172851562500e+02,0.000000000000000000e+00
3.800000000000000044e-01,1.266479492187500000e-03,-7.944107055664062500e-03,-3.977894783020019531e-03,3.316039219498634338e-02,2.620435692369937897e-02,4.095185548067092896e-02,1.267930120229721069e-02,5.422926507890224457e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.497303466796875000e+02,0.000000000000000000e+00
4.000000000000000222e-01,5.598068237304687500e-03,-6.055831909179687500e-03,-3.264963626861572266e-03,2.191300503909587860e-02,2.493982762098312378e-02,3.733329102396965027e-02,2.164413593709468842e-02,5.870209075510501862e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.195009765625000000e+02,0.000000000000000000e+00
4.199999999999999845e-01,6.175994873046875000e-03,-1.258850097656250000e-03,-2.738833427429199219e-03,1.263886783272027969e-02,2.376693487167358398e-02,2.005741372704505920e-02,2.893728762865066528e-02,5.783846601843833923e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.607713623046875000e+02,0.000000000000000000e+00
4.400000000000000022e-01,5.971908569335937500e-03,3.984451293945312500e-03,-2.046823501586914062e-03,2.292335778474807739e-02,2.310391515493392944e-02,1.494650449603796005e-02,2.884061448276042938e-02,6.180545780807733536e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.591933593750000000e+02,0.000000000000000000e+00
4.600000000000000200e-01,3.684997558593750000e-03,7.186889648437500000e-03,4.786252975463867188e-05,3.612670302391052246e-02,2.372628450393676758e-02,1.414107903838157654e-02,2.943519130349159241e-02,6.008450407534837723e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.268010253906250000e+02,0.000000000000000000e+00
4.799999999999999822e-01,-2.637863159179687500e-03,8.932113647460937500e-03,6.181001663208007812e-04,3.913020342588424683e-02,2.788315899670124054e-02,1.482499018311500549e-02,2.917693927884101868e-02,6.889594253152608871e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.253793334960937500e+02,0.000000000000000000e+00
5.000000000000000000e-01,-5.929946899414062500e-03,8.897781372070312500e-03,6.747245788574218750e-05,4.812102392315864563e-02,3.151262551546096802e-02,1.833336427807807922e-02,3.021251037716865540e-02,2.213993854820728302e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.451499633789062500e+02,0.000000000000000000e+00
5.200000000000000178e-01,-1.310348510742187500e-02,9.790420532226562500e-03,-1.392245292663574219e-03,4.482717812061309814e-02,3.147646784782409668e-02,2.220050059258937836e-02,3.247177973389625549e-02,2.820931188762187958e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.295887451171875000e+02,0.000000000000000000e+00
5.400000000000000355e-01,-1.848983764648437500e-02,9.988784790039062500e-03,-2.404332160949707031e-03,4.509234800934791565e-02,3.205728530883789062e-02,2.516783773899078369e-02,3.751720860600471497e-02,3.422202914953231812e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.605547485351562500e+02,0.000000000000000000e+00
5.600000000000000533e-01,-2.186393737792968750e-02,9.759902954101562500e-03,-2.757370471954345703e-03,4.322407394647598267e-02,3.288140520453453064e-02,2.766526117920875549e-02,3.870883956551551819e-02,3.744106367230415344e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.343294677734375000e+02,0.000000000000000000e+00
5.799999999999999600e-01,-2.249145507812500000e-02,8.781433105468750000e-03,-2.568304538726806641e-03,4.481121897697448730e-02,3.345937654376029968e-02,2.948267199099063873e-02,3.816076368093490601e-02,4.298974946141242981e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.450392456054687500e+02,0.000000000000000000e+00
5.999999999999999778e-01,-2.218627929687500000e-02,7.669448852539062500e-03,-2.268910408020019531e-03,4.608090594410896301e-02,3.316833078861236572e-02,2.998855151236057281e-02,3.863364085555076599e-02,4.774073883891105652e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.486371459960937500e+02,0.000000000000000000e+00
6.199999999999999956e-01,-2.278137207031250000e-02,7.219314575195312500e-03,-2.181231975555419922e-03,4.377767816185951233e-02,3.271570429205894470e-02,2.983868308365345001e-02,3.773462772369384766e-02,4.616161063313484192e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.397091064453125000e+02,0.000000000000000000e+00
6.400000000000000133e-01,-2.267265319824218750e-02,6.433486938476562500e-03,-2.027750015258789062e-03,4.278049618005752563e-02,3.167264163494110107e-02,2.928797900676727295e-02,3.702114894986152649e-02,4.524266719818115234e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.468705444335937500e+02,0.000000000000000000e+00
6.600000000000000311e-01,-2.220153808593750000e-02,5.287170410156250000e-03,-1.725554466247558594e-03,4.329572990536689758e-02,3.210571035742759705e-02,2.890548296272754669e-02,3.674105182290077209e-02,4.410653188824653625e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.452485961914062500e+02,0.000000000000000000e+00
6.800000000000000488e-01,-2.205467224121093750e-02,4.312515258789062500e-03,-1.554548740386962891e-03,4.173666611313819885e-02,3.520563989877700806e-02,2.809154242277145386e-02,3.648874536156654358e-02,4.157798364758491516e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.493464965820312500e+02,0.000000000000000000e+00
7.000000000000000666e-01,-2.158546447753906250e-02,3.217697143554687500e-03,-1.848280429840087891e-03,3.995627537369728088e-02,3.908685967326164246e-02,2.707553282380104065e-02,3.653102740645408630e-02,3.925448283553123474e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.450975952148437500e+02,0.000000000000000000e+00
7.199999999999999734e-01,-2.055931091308593750e-02,1.733779907226562500e-03,-2.753555774688720703e-03,3.755696862936019897e-02,4.125739634037017822e-02,2.589266188442707062e-02,3.637242317199707031e-02,3.696383908390998840e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.441822509765625000e+02,0.000000000000000000e+00
7.399999999999999911e-01,-1.816940307617187500e-02,-4.749298095703125000e-04,-4.427433013916015625e-03,3.474054113030433655e-02,4.095376655459403992e-02,2.398988790810108185e-02,3.643389791250228882e-02,3.578268364071846008e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.186452026367187500e+02,0.000000000000000000e+00
7.600000000000000089e-01,-1.325416564941406250e-02,-3.936767578125000000e-03,-6.713569164276123047e-03,3.514313697814941406e-02,3.754287958145141602e-02,2.174695767462253571e-02,3.678100183606147766e-02,3.742622211575508118e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.480716552734375000e+02,0.000000000000000000e+00
7.800000000000000266e-01,-6.107330322265625000e-03,-8.586883544921875000e-03,-9.665966033935546875e-03,4.154197499155998230e-02,3.133352845907211304e-02,1.942551881074905396e-02,3.672229498624801636e-02,4.251803457736968994e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.036332702636718750e+02,0.000000000000000000e+00
8.000000000000000444e-01,4.577636718750000000e-04,-1.229095458984375000e-02,-1.070809364318847656e-02,4.872179031372070312e-02,2.496358565986156464e-02,1.795573160052299500e-02,3.664620593190193176e-02,4.621676728129386902e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.085689392089843750e+02,0.000000000000000000e+00
8.200000000000000622e-01,4.375457763671875000e-03,-1.439857482910156250e-02,-1.117408275604248047e-02,5.235927179455757141e-02,1.864830777049064636e-02,1.774753630161285400e-02,3.683052957057952881e-02,5.166904628276824951e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.302494506835937500e+02,0.000000000000000000e+00
8.399999999999999689e-01,3.719329833984375000e-03,-1.569366455078125000e-02,-1.147222518920898438e-02,5.352132022380828857e-02,1.859530434012413025e-02,1.860125735402107239e-02,3.700050339102745056e-02,5.303007736802101135e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.279570922851562500e+02,0.000000000000000000e+00
8.599999999999999867e-01,2.326965332031250000e-03,-1.669883728027343750e-02,-1.113104820251464844e-02,5.245027318596839905e-02,1.933296956121921539e-02,1.985148340463638306e-02,3.705227375030517578e-02,5.460771918296813965e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.441088867187500000e+02,0.000000000000000000e+00
8.800000000000000044e-01,-1.724243164062500000e-03,-1.766777038574218750e-02,-1.077359914779663086e-02,4.984904453158378601e-02,2.071841433644294739e-02,2.027056179940700531e-02,3.721514344215393066e-02,5.628282204270362854e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.394852905273437500e+02,0.000000000000000000e+00
9.000000000000000222e-01,-8.041381835937500000e-03,-1.858711242675781250e-02,-1.108348369598388672e-02,4.582145437598228455e-02,2.406793273985385895e-02,2.076306007802486420e-02,3.669796884059906006e-02,5.784460902214050293e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.376234130859375000e+02,0.000000000000000000e+00
9.200000000000000400e-01,-1.467132568359375000e-02,-2.060317993164062500e-02,-1.147192716598510742e-02,4.304719343781471252e-02,2.787815779447555542e-02,2.839601039886474609e-02,5.228919908404350281e-02,5.814805254340171814e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.665657348632812500e+02,0.000000000000000000e+00
9.400000000000000577e-01,-2.064704895019531250e-02,-2.229881286621093750e-02,-1.262325048446655273e-02,3.961467370390892029e-02,3.154725208878517151e-02,3.460201621055603027e-02,6.142725795507431030e-02,5.805906653404235840e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.523284301757812500e+02,0.000000000000000000e+00
9.599999999999999645e-01,-2.466583251953125000e-02,-2.365303039550781250e-02,-1.413744688034057617e-02,3.696828708052635193e-02,3.385184705257415771e-02,3.853373974561691284e-02,6.618337333202362061e-02,5.762467905879020691e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.225491333007812500e+02,4.687500000000000000e-02
9.799999999999999822e-01,-2.598381042480468750e-02,-2.474212646484375000e-02,-1.512068510055541992e-02,3.293674439191818237e-02,3.525952622294425964e-02,4.170297458767890930e-02,5.979829654097557068e-02,5.737835168838500977e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.351734619140625000e+02,3.906250000000000000e-03
1.000000000000000000e+00,-2.611541748046875000e-02,-2.594757080078125000e-02,-1.556354761123657227e-02,3.054032661020755768e-02,3.518086299300193787e-02,4.508409649133682251e-02,6.165279820561408997e-02,5.762557685375213623e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.399722290039062500e+02,0.000000000000000000e+00
1.020000000000000018e+00,-2.555084228515625000e-02,-2.691268920898437500e-02,-1.527523994445800781e-02,2.808383107185363770e-02,3.395081311464309692e-02,4.829203709959983826e-02,6.599511951208114624e-02,5.784273147583007812e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.530076904296875000e+02,0.000000000000000000e+00
1.040000000000000036e+00,-2.466773986816406250e-02,-2.737236022949218750e-02,-1.495629549026489258e-02,2.755243703722953796e-02,3.243006765842437744e-02,5.074499920010566711e-02,6.932108849287033081e-02,5.787724629044532776e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.480163574218750000e+02,0.000000000000000000e+00
1.060000000000000053e+00,-2.357101440429687500e-02,-2.720260620117187500e-02,-1.450443267822265625e-02,2.964501641690731049e-02,3.138084709644317627e-02,5.244519189000129700e-02,6.926506012678146362e-02,5.788988247513771057e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.275019531250000000e+02,0.000000000000000000e+00
1.080000000000000071e+00,-2.229499816894531250e-02,-2.644920349121093750e-02,-1.318740844726562500e-02,3.298737853765487671e-02,3.039069660007953644e-02,5.388747155666351318e-02,6.571061164140701294e-02,5.789493396878242493e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.318432617187500000e+02,0.000000000000000000e+00
1.100000000000000089e+00,-2.092361450195312500e-02,-2.530479431152343750e-02,-1.105391979217529297e-02,3.452712669968605042e-02,2.904011122882366180e-02,5.645308271050453186e-02,6.000688299536705017e-02,5.784523859620094299e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.368700561523437500e+02,0.000000000000000000e+00
1.120000000000000107e+00,-1.925086975097656250e-02,-2.412414550781250000e-02,-8.876323699951171875e-03,3.382247313857078552e-02,2.729413844645023346e-02,5.960808321833610535e-02,5.507486686110496521e-02,5.735178291797637939e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.581016235351562500e+02,0.000000000000000000e+00
1.140000000000000124e+00,-1.699447631835937500e-02,-2.324295043945312500e-02,-7.393062114715576172e-03,3.418010473251342773e-02,2.521635778248310089e-02,6.132947281002998352e-02,5.376227572560310364e-02,5.724195763468742371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.379223632812500000e+02,0.000000000000000000e+00
1.159999999999999920e+00,-1.383209228515625000e-02,-2.284240722656250000e-02,-7.023453712463378906e-03,3.595469892024993896e-02,2.269519306719303131e-02,6.021733209490776062e-02,5.621031299233436584e-02,5.795871466398239136e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.479064941406250000e+02,0.000000000000000000e+00
1.179999999999999938e+00,-9.391784667968750000e-03,-2.280235290527343750e-02,-7.500350475311279297e-03,3.638974204659461975e-02,2.071731723845005035e-02,5.524829775094985962e-02,6.091339513659477234e-02,5.821024999022483826e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.342593994140625000e+02,3.906250000000000000e-03
1.199999999999999956e+00,-3.675460815429687500e-03,-2.271842956542968750e-02,-8.735656738281250000e-03,3.688434511423110962e-02,1.986526325345039368e-02,4.809100925922393799e-02,6.849743425846099854e-02,5.832501128315925598e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.307938842773437500e+02,0.000000000000000000e+00
1.219999999999999973e+00,1.619338989257812500e-03,-2.243804931640625000e-02,-1.009565591812133789e-02,4.101634398102760315e-02,1.984254829585552216e-02,4.149474948644638062e-02,8.025498688220977783e-02,5.852980539202690125e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.288073120117187500e+02,1.562500000000000000e-02
1.239999999999999991e+00,3.999710083007812500e-03,-2.062225341796875000e-02,-9.245157241821289062e-03,5.127790942788124084e-02,2.008804306387901306e-02,3.143618628382682800e-02,9.151600301265716553e-02,5.825480073690414429e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.507465820312500000e+02,0.000000000000000000e+00
1.260000000000000009e+00,3.883361816406250000e-03,-1.514625549316406250e-02,-8.703410625457763672e-03,5.915476381778717041e-02,2.047069929540157318e-02,2.251612395048141479e-02,9.009920805692672729e-02,5.783360451459884644e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.189875488281250000e+02,0.000000000000000000e+00
1.280000000000000027e+00,3.252029418945312500e-03,-1.175308227539062500e-02,-6.563544273376464844e-03,6.854385137557983398e-02,2.008863538503646851e-02,1.900165900588035583e-02,9.033663570880889893e-02,5.778197944164276123e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.807622680664062500e+02,0.000000000000000000e+00
1.300000000000000044e+00,-4.768371582031250000e-04,-9.874343872070312500e-03,-3.986477851867675781e-03,7.401709258556365967e-02,1.990154199302196503e-02,1.719977706670761108e-02,8.930360525846481323e-02,5.697497725486755371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.346160278320312500e+02,1.562500000000000000e-02
1.320000000000000062e+00,-5.584716796875000000e-03,-1.052474975585937500e-02,-4.555881023406982422e-03,7.680314779281616211e-02,2.244084142148494720e-02,1.609725877642631531e-02,8.841821551322937012e-02,6.367480754852294922e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.309178466796875000e+02,7.812500000000000000e-03
1.340000000000000080e+00,-1.144599914550781250e-02,-1.143264770507812500e-02,-5.391418933868408203e-03,8.155300468206405640e-02,2.513927593827247620e-02,1.724221929907798767e-02,8.835238218307495117e-02,7.406263798475265503e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.241441040039062500e+02,0.000000000000000000e+00
1.360000000000000098e+00,-1.740646362304687500e-02,-1.237297058105468750e-02,-6.499171257019042969e-03,8.242273330688476562e-02,2.711293287575244904e-02,1.899809762835502625e-02,8.799207210540771484e-02,7.572673261165618896e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.246386108398437500e+02,0.000000000000000000e+00
1.380000000000000115e+00,-2.127265930175781250e-02,-1.365089416503906250e-02,-6.937265396118164062e-03,7.994637638330459595e-02,2.836029045283794403e-02,2.000330761075019836e-02,8.687759190797805786e-02,7.418144494295120239e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.327307128906250000e+02,0.000000000000000000e+00
1.400000000000000133e+00,-2.310371398925781250e-02,-1.516342163085937500e-02,-6.481766700744628906e-03,7.731378078460693359e-02,2.918049506843090057e-02,2.064407244324684143e-02,8.569231629371643066e-02,7.241265475749969482e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.461750488281250000e+02,0.000000000000000000e+00
1.419999999999999929e+00,-2.368545532226562500e-02,-1.657867431640625000e-02,-5.796670913696289062e-03,7.338289171457290649e-02,3.034935332834720612e-02,2.035512030124664307e-02,8.469702303409576416e-02,7.062537968158721924e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.519650878906250000e+02,0.000000000000000000e+00
1.439999999999999947e+00,-2.374839782714843750e-02,-1.782417297363281250e-02,-5.368232727050781250e-03,6.695287674665451050e-02,3.168644756078720093e-02,1.938461698591709137e-02,8.279234170913696289e-02,6.840831041336059570e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.202422485351562500e+02,0.000000000000000000e+00
1.459999999999999964e+00,-2.373313903808593750e-02,-1.884078979492187500e-02,-5.565285682678222656e-03,5.875839665532112122e-02,3.229191154241561890e-02,1.819127425551414490e-02,8.027955889701843262e-02,6.598658114671707153e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.567963256835937500e+02,0.000000000000000000e+00
1.479999999999999982e+00,-2.369117736816406250e-02,-2.001380920410156250e-02,-6.257295608520507812e-03,5.373474210500717163e-02,3.183047100901603699e-02,1.745154894888401031e-02,7.898220419883728027e-02,6.515291333198547363e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.179074096679687500e+02,0.000000000000000000e+00
1.500000000000000000e+00,-2.328300476074218750e-02,-2.151870727539062500e-02,-6.581842899322509766e-03,5.231827124953269958e-02,3.041984513401985168e-02,1.706264913082122803e-02,7.891316711902618408e-02,6.619606167078018188e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.171105957031250000e+02,0.000000000000000000e+00
