time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
2.399999999999999911e-01,-1.385498046875000000e-02,-3.601074218750000000e-03,-2.096444368362426758e-02,1.119859330356121063e-02,2.980960905551910400e-02,2.969438768923282623e-02,4.786041751503944397e-02,5.122769623994827271e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.535004272460937500e+02,0.000000000000000000e+00
2.600000000000000089e-01,-1.255035400390625000e-02,-3.667831420898437500e-03,-2.210754156112670898e-02,1.466473750770092010e-02,2.913401648402214050e-02,2.669901773333549500e-02,4.594044759869575500e-02,5.218844860792160034e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.533446044921875000e+02,0.000000000000000000e+00
2.800000000000000266e-01,-1.100158691406250000e-02,-3.217697143554687500e-03,-2.334004640579223633e-02,1.715256087481975555e-02,2.853815443813800812e-02,2.032830379903316498e-02,4.361146688461303711e-02,5.611386150121688843e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.305425415039062500e+02,0.000000000000000000e+00
2.999999999999999889e-01,-9.040832519531250000e-03,-2.437591552734375000e-03,-2.386039495468139648e-02,1.854190044105052948e-02,2.815163321793079376e-02,1.644704304635524750e-02,4.005596786737442017e-02,5.388827994465827942e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.540693359375000000e+02,0.000000000000000000e+00
3.200000000000000067e-01,-6.631851196289062500e-03,-1.636505126953125000e-03,-2.343034744262695312e-02,1.928563974797725677e-02,2.656853571534156799e-02,1.505814958363771439e-02,3.485255688428878784e-02,5.602778401225805283e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.363956298828125000e+02,0.000000000000000000e+00
3.400000000000000244e-01,-3.593444824218750000e-03,-5.950927734375000000e-04,-2.268737554550170898e-02,1.937198452651500702e-02,2.281505241990089417e-02,1.468857098370790482e-02,2.981776185333728790e-02,5.681875161826610565e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.273715820312500000e+02,0.000000000000000000e+00
3.599999999999999867e-01,1.155853271484375000e-03,1.274108886718750000e-03,-2.155977487564086914e-02,1.823068223893642426e-02,1.769980415701866150e-02,1.381990034133195877e-02,2.530043572187423706e-02,6.064774002879858017e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.549654541015625000e+02,0.000000000000000000e+00
3.800000000000000044e-01,7.301330566406250000e-03,3.980636596679687500e-03,-2.010959386825561523e-02,1.684398390352725983e-02,1.526737958192825317e-02,1.323862932622432709e-02,2.326902374625205994e-02,7.115526124835014343e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.143375244140625000e+02,0.000000000000000000e+00
4.000000000000000222e-01,1.285934448242187500e-02,6.633758544921875000e-03,-1.850360631942749023e-02,2.078505046665668488e-02,1.539248041808605194e-02,1.592646166682243347e-02,2.846419811248779297e-02,7.416659034788608551e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.020381774902343750e+02,0.000000000000000000e+00
4.199999999999999845e-01,1.495742797851562500e-02,8.356094360351562500e-03,-1.739102602005004883e-02,2.355938963592052460e-02,1.566763035953044891e-02,2.299567312002182007e-02,3.422028571367263794e-02,7.240229286253452301e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.333568115234375000e+02,0.000000000000000000e+00
4.400000000000000022e-01,1.519966125488281250e-02,9.864807128906250000e-03,-1.657795906066894531e-02,2.387105301022529602e-02,1.509492564946413040e-02,2.287097088992595673e-02,3.499011322855949402e-02,6.680333055555820465e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.384984741210937500e+02,0.000000000000000000e+00
4.600000000000000200e-01,1.391792297363281250e-02,1.184844970703125000e-02,-1.541930437088012695e-02,2.173822186887264252e-02,1.528704818338155746e-02,2.474711649119853973e-02,3.496699780225753784e-02,6.653593387454748154e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.429729614257812500e+02,0.000000000000000000e+00
4.799999999999999822e-01,1.013565063476562500e-02,1.397514343261718750e-02,-1.442265510559082031e-02,1.751023344695568085e-02,1.535720843821763992e-02,2.783783338963985443e-02,3.444348275661468506e-02,7.074101828038692474e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.608916015625000000e+02,0.000000000000000000e+00
5.000000000000000000e-01,5.727767944335937500e-03,1.818275451660156250e-02,-1.368004083633422852e-02,1.500227302312850952e-02,1.621493324637413025e-02,3.084402717649936676e-02,3.479802235960960388e-02,2.145502343773841858e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.356513671875000000e+02,0.000000000000000000e+00
5.200000000000000178e-01,1.209259033203125000e-03,2.145767211914062500e-02,-1.239562034606933594e-02,1.157547440379858017e-02,2.309873700141906738e-02,3.305036947131156921e-02,3.522416949272155762e-02,3.163279965519905090e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.365450439453125000e+02,0.000000000000000000e+00
5.400000000000000355e-01,-2.105712890625000000e-03,2.358818054199218750e-02,-1.103883981704711914e-02,5.980201996862888336e-03,2.742148377001285553e-02,3.548749163746833801e-02,3.490319848060607910e-02,3.853781521320343018e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.343824462890625000e+02,0.000000000000000000e+00
5.600000000000000533e-01,-4.400253295898437500e-03,2.412033081054687500e-02,-1.053994894027709961e-02,2.583741676062345505e-03,2.920621261000633240e-02,3.720765933394432068e-02,3.482659533619880676e-02,4.107337072491645813e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.394166870117187500e+02,0.000000000000000000e+00
5.799999999999999600e-01,-5.546569824218750000e-03,2.479934692382812500e-02,-1.110291481018066406e-02,5.818544887006282806e-03,3.112429194152355194e-02,3.820339590311050415e-02,3.430099785327911377e-02,4.252748563885688782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.432564086914062500e+02,0.000000000000000000e+00
5.999999999999999778e-01,-6.624221801757812500e-03,2.465057373046875000e-02,-1.086354255676269531e-02,7.903527468442916870e-03,3.230606392025947571e-02,3.823360055685043335e-02,3.519436717033386230e-02,3.971935063600540161e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.600250854492187500e+02,0.000000000000000000e+00
6.199999999999999956e-01,-7.814407348632812500e-03,2.294540405273437500e-02,-1.014471054077148438e-02,1.321071665734052658e-02,3.482028469443321228e-02,3.830115497112274170e-02,3.470323234796524048e-02,3.482953459024429321e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.100089111328125000e+02,0.000000000000000000e+00
6.400000000000000133e-01,-8.195877075195312500e-03,2.226638793945312500e-02,-1.022577285766601562e-02,1.601685956120491028e-02,3.611889109015464783e-02,3.722035512328147888e-02,3.481716290116310120e-02,3.584608808159828186e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.535567016601562500e+02,0.000000000000000000e+00
6.600000000000000311e-01,-8.281707763671875000e-03,2.290725708007812500e-02,-9.893834590911865234e-03,2.054275013506412506e-02,3.577483072876930237e-02,3.613741323351860046e-02,3.683660179376602173e-02,4.195439815521240234e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.438247070312500000e+02,1.562500000000000000e-02
6.800000000000000488e-01,-9.344100952148437500e-03,2.110481262207031250e-02,-8.901000022888183594e-03,1.937198452651500702e-02,3.294253721833229065e-02,3.537528589367866516e-02,3.800759837031364441e-02,3.769172355532646179e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.434827270507812500e+02,3.906250000000000000e-03
7.000000000000000666e-01,-8.234024047851562500e-03,2.049255371093750000e-02,-6.876289844512939453e-03,1.965302042663097382e-02,3.347570821642875671e-02,3.489986434578895569e-02,3.860841691493988037e-02,4.347534850239753723e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.408613281250000000e+02,0.000000000000000000e+00
7.199999999999999734e-01,-5.832672119140625000e-03,2.035331726074218750e-02,-6.246030330657958984e-03,1.752384379506111145e-02,3.426966816186904907e-02,3.458575904369354248e-02,3.876579925417900085e-02,4.949301853775978088e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.424771728515625000e+02,0.000000000000000000e+00
7.399999999999999911e-01,-2.088546752929687500e-03,2.196121215820312500e-02,-6.769835948944091797e-03,2.877986244857311249e-02,3.452922031283378601e-02,3.423678874969482422e-02,4.188114777207374573e-02,5.946331843733787537e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.509253540039062500e+02,3.906250000000000000e-03
7.600000000000000089e-01,2.422332763671875000e-03,2.242660522460937500e-02,-7.525146007537841797e-03,3.827385976910591125e-02,3.448550030589103699e-02,3.346678614616394043e-02,4.345551878213882446e-02,6.645443290472030640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.318717041015625000e+02,3.906250000000000000e-03
7.800000000000000266e-01,7.951736450195312500e-03,2.315711975097656250e-02,-8.849501609802246094e-03,5.165319144725799561e-02,3.513331711292266846e-02,3.264226019382476807e-02,4.536209627985954285e-02,7.588675618171691895e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.287128295898437500e+02,0.000000000000000000e+00
8.000000000000000444e-01,1.280784606933593750e-02,2.440643310546875000e-02,-8.831679821014404297e-03,6.164202466607093811e-02,3.561521321535110474e-02,3.176156058907508850e-02,4.515536502003669739e-02,7.753828912973403931e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.334426269531250000e+02,0.000000000000000000e+00
8.200000000000000622e-01,1.516914367675781250e-02,2.440452575683593750e-02,-9.100437164306640625e-03,6.011045724153518677e-02,3.081745281815528870e-02,3.096812404692173004e-02,4.537759721279144287e-02,7.793056219816207886e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.577387084960937500e+02,0.000000000000000000e+00
8.399999999999999689e-01,1.345062255859375000e-02,2.209472656250000000e-02,-1.007521152496337891e-02,5.215850844979286194e-02,1.924431324005126953e-02,3.136186674237251282e-02,4.542226344347000122e-02,7.601399719715118408e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.196938476562500000e+02,0.000000000000000000e+00
8.599999999999999867e-01,1.139640808105468750e-02,2.058029174804687500e-02,-9.775459766387939453e-03,4.757284745573997498e-02,2.230262756347656250e-02,3.211470693349838257e-02,4.550555348396301270e-02,7.594535499811172485e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.512222290039062500e+02,3.906250000000000000e-03
8.800000000000000044e-01,6.303787231445312500e-03,2.032089233398437500e-02,-8.591234683990478516e-03,4.709935188293457031e-02,2.125498466193675995e-02,3.287903964519500732e-02,4.536537081003189087e-02,7.581166923046112061e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.603311767578125000e+02,0.000000000000000000e+00
9.000000000000000222e-01,-1.604080200195312500e-03,2.216529846191406250e-02,-9.655416011810302734e-03,4.564419016242027283e-02,2.231856621801853180e-02,3.343078866600990295e-02,4.524844512343406677e-02,7.565025240182876587e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.571282958984375000e+02,3.906250000000000000e-03
9.200000000000000400e-01,-8.359909057617187500e-03,2.500152587890625000e-02,-1.146763563156127930e-02,4.730141907930374146e-02,2.395668253302574158e-02,4.431902617216110229e-02,5.360723286867141724e-02,7.564204186201095581e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.421691284179687500e+02,0.000000000000000000e+00
9.400000000000000577e-01,-1.494598388671875000e-02,2.816009521484375000e-02,-1.478826999664306641e-02,5.011143535375595093e-02,2.546892873942852020e-02,5.442754551768302917e-02,5.960531905293464661e-02,7.649665325880050659e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.791755371093750000e+02,0.000000000000000000e+00
9.599999999999999645e-01,-1.935958862304687500e-02,3.151321411132812500e-02,-1.924252510070800781e-02,5.482419952750205994e-02,2.620813436806201935e-02,6.003740057349205017e-02,6.566913425922393799e-02,7.797507196664810181e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.253762207031250000e+02,0.000000000000000000e+00
9.799999999999999822e-01,-2.163124084472656250e-02,3.481292724609375000e-02,-2.409005165100097656e-02,5.539964139461517334e-02,2.703267149627208710e-02,6.151589378714561462e-02,7.002311199903488159e-02,7.789301127195358276e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.505130004882812500e+02,0.000000000000000000e+00
1.000000000000000000e+00,-2.239799499511718750e-02,3.776359558105468750e-02,-2.821254730224609375e-02,5.449264869093894958e-02,2.778640389442443848e-02,6.099623069167137146e-02,7.403584569692611694e-02,7.782268524169921875e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.239533691406250000e+02,0.000000000000000000e+00
1.020000000000000018e+00,-2.225875854492187500e-02,4.010009765625000000e-02,-3.103750944137573242e-02,5.328467488288879395e-02,2.822926640510559082e-02,6.057902052998542786e-02,7.772054523229598999e-02,7.776965945959091187e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.368710327148437500e+02,0.000000000000000000e+00
1.040000000000000036e+00,-2.182579040527343750e-02,4.183387756347656250e-02,-3.262168169021606445e-02,5.165780708193778992e-02,2.808970026671886444e-02,6.034118682146072388e-02,8.098727464675903320e-02,7.778824865818023682e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.424397583007812500e+02,0.000000000000000000e+00
1.060000000000000053e+00,-2.153968811035156250e-02,4.284667968750000000e-02,-3.306496143341064453e-02,4.927170276641845703e-02,2.749629691243171692e-02,5.906144902110099792e-02,8.377962559461593628e-02,7.768952846527099609e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.690627441406250000e+02,0.000000000000000000e+00
1.080000000000000071e+00,-2.147483825683593750e-02,4.331588745117187500e-02,-3.221601247787475586e-02,4.746747761964797974e-02,2.699090354144573212e-02,5.344454944133758545e-02,8.495153486728668213e-02,7.760903239250183105e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.478261718750000000e+02,0.000000000000000000e+00
1.100000000000000089e+00,-2.118301391601562500e-02,4.348182678222656250e-02,-2.993732690811157227e-02,4.645196720957756042e-02,2.672411128878593445e-02,4.360876977443695068e-02,8.424372971057891846e-02,7.758590579032897949e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.575411987304687500e+02,0.000000000000000000e+00
1.120000000000000107e+00,-2.037429809570312500e-02,4.352378845214843750e-02,-2.694249153137207031e-02,4.664661362767219543e-02,2.611472457647323608e-02,3.524213284254074097e-02,8.278378099203109741e-02,7.745427638292312622e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.295194091796875000e+02,0.000000000000000000e+00
1.140000000000000124e+00,-1.892662048339843750e-02,4.338836669921875000e-02,-2.319705486297607422e-02,4.737697169184684753e-02,2.498846687376499176e-02,2.982405200600624084e-02,8.140085637569427490e-02,7.738779485225677490e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.752783203125000000e+02,0.000000000000000000e+00
1.159999999999999920e+00,-1.657485961914062500e-02,4.319381713867187500e-02,-1.878267526626586914e-02,4.656475782394409180e-02,2.376129664480686188e-02,2.543751522898674011e-02,8.058819174766540527e-02,7.748664915561676025e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.515157470703125000e+02,3.906250000000000000e-03
1.179999999999999938e+00,-1.258087158203125000e-02,4.334449768066406250e-02,-1.440149545669555664e-02,4.605502635240554810e-02,2.252686768770217896e-02,2.300332486629486084e-02,8.238721638917922974e-02,7.759087532758712769e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.609807739257812500e+02,1.171875000000000000e-02
1.199999999999999956e+00,-6.958007812500000000e-03,4.411697387695312500e-02,-1.054787635803222656e-02,4.855019971728324890e-02,2.119814045727252960e-02,2.555101364850997925e-02,8.721997588872909546e-02,7.714498788118362427e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.611653442382812500e+02,7.812500000000000000e-03
1.219999999999999973e+00,-1.565933227539062500e-03,4.519462585449218750e-02,-7.963716983795166016e-03,5.234105139970779419e-02,2.130763605237007141e-02,3.334894776344299316e-02,9.442392736673355103e-02,7.667484134435653687e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.435606689453125000e+02,3.906250000000000000e-03
1.239999999999999991e+00,1.579284667968750000e-03,4.596710205078125000e-02,-6.472945213317871094e-03,5.719967558979988098e-02,2.130889147520065308e-02,4.511523991823196411e-02,1.051753759384155273e-01,7.631132006645202637e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.329277343750000000e+02,0.000000000000000000e+00
1.260000000000000009e+00,1.144409179687500000e-05,4.555892944335937500e-02,-7.346510887145996094e-03,5.160238593816757202e-02,2.112920582294464111e-02,4.568381607532501221e-02,9.372211247682571411e-02,7.624748349189758301e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.384694213867187500e+02,1.953125000000000000e-02
1.280000000000000027e+00,-1.695632934570312500e-03,4.634475708007812500e-02,-9.109199047088623047e-03,4.795225709676742554e-02,2.016071602702140808e-02,4.692207649350166321e-02,8.364401012659072876e-02,7.610255479812622070e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.115520629882812500e+02,1.171875000000000000e-02
1.300000000000000044e+00,-4.915237426757812500e-03,4.819869995117187500e-02,-1.040190458297729492e-02,4.663638770580291748e-02,2.021635882556438446e-02,4.940980672836303711e-02,7.812568545341491699e-02,7.670677453279495239e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.316763305664062500e+02,0.000000000000000000e+00
1.320000000000000062e+00,-9.849548339843750000e-03,5.176162719726562500e-02,-1.259082555770874023e-02,5.107756704092025757e-02,2.083352766931056976e-02,5.222855508327484131e-02,7.676108181476593018e-02,8.913342654705047607e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.263741455078125000e+02,0.000000000000000000e+00
1.340000000000000080e+00,-1.548194885253906250e-02,5.609130859375000000e-02,-1.501452922821044922e-02,5.803154408931732178e-02,2.817830629646778107e-02,5.581269040703773499e-02,7.696577906608581543e-02,1.077219694852828979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.291914672851562500e+02,3.906250000000000000e-03
1.360000000000000098e+00,-2.007102966308593750e-02,5.943679809570312500e-02,-1.665300130844116211e-02,6.051767244935035706e-02,3.425478190183639526e-02,5.869039520621299744e-02,7.688200473785400391e-02,1.160213500261306763e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.467617187500000000e+02,0.000000000000000000e+00
1.380000000000000115e+00,-2.284049987792968750e-02,6.177139282226562500e-02,-1.768034696578979492e-02,6.426695734262466431e-02,3.877890482544898987e-02,6.131404638290405273e-02,7.682383805513381958e-02,1.218575164675712585e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.552474365234375000e+02,0.000000000000000000e+00
1.400000000000000133e+00,-2.367210388183593750e-02,6.335830688476562500e-02,-1.761144399642944336e-02,6.449659913778305054e-02,4.251676425337791443e-02,6.283664703369140625e-02,7.683628797531127930e-02,1.244165897369384766e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243627319335937500e+02,0.000000000000000000e+00
1.419999999999999929e+00,-2.318572998046875000e-02,6.452178955078125000e-02,-1.653856039047241211e-02,6.324966996908187866e-02,4.711177200078964233e-02,6.392328441143035889e-02,7.687405496835708618e-02,1.261198073625564575e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.384067382812500000e+02,3.906250000000000000e-03
1.439999999999999947e+00,-2.208328247070312500e-02,6.514549255371093750e-02,-1.525974273681640625e-02,5.998735502362251282e-02,5.286461487412452698e-02,6.481777876615524292e-02,7.698050141334533691e-02,1.240707263350486755e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.816921386718750000e+02,3.906250000000000000e-03
1.459999999999999964e+00,-2.080345153808593750e-02,6.521606445312500000e-02,-1.416212320327758789e-02,5.618602782487869263e-02,5.869075655937194824e-02,6.498091667890548706e-02,7.709496468305587769e-02,1.193191930651664734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.457008056640625000e+02,0.000000000000000000e+00
1.479999999999999982e+00,-1.950836181640625000e-02,6.475067138671875000e-02,-1.263433694839477539e-02,5.143113434314727783e-02,6.247689574956893921e-02,6.453637033700942993e-02,7.723044604063034058e-02,1.117889285087585449e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.462015380859375000e+02,0.000000000000000000e+00
1.500000000000000000e+00,-1.809310913085937500e-02,6.378173828125000000e-02,-1.066094636917114258e-02,4.661593586206436157e-02,6.210540235042572021e-02,6.354004144668579102e-02,7.737155258655548096e-02,1.029303818941116333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.591937866210937500e+02,7.812500000000000000e-03
