time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
3.599999999999999867e-01,-1.960754394531250000e-03,-3.479003906250000000e-03,-1.233923435211181641e-02,2.176014706492424011e-02,1.886058971285820007e-02,8.434738032519817352e-03,2.511576749384403229e-02,4.383630119264125824e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.403248291015625000e+02,0.000000000000000000e+00
3.800000000000000044e-01,4.222869873046875000e-03,-4.062652587890625000e-03,-1.004856824874877930e-02,2.681569010019302368e-02,1.752709224820137024e-02,8.233893662691116333e-03,2.072938159108161926e-02,4.559020511806011200e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.173804931640625000e+02,3.906250000000000000e-03
4.000000000000000222e-01,8.800506591796875000e-03,-4.617691040039062500e-03,-8.928000926971435547e-03,3.143289685249328613e-02,1.667722500860691071e-02,1.117417961359024048e-02,1.790110580623149872e-02,3.184582805261015892e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.191174316406250000e+02,0.000000000000000000e+00
4.199999999999999845e-01,9.765625000000000000e-03,-3.404617309570312500e-03,-9.359955787658691406e-03,3.141772001981735229e-02,1.635452546179294586e-02,1.046511530876159668e-02,1.991364173591136932e-02,2.434693276882171631e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.176983032226562500e+02,3.906250000000000000e-02
4.400000000000000022e-01,9.508132934570312500e-03,-1.596450805664062500e-03,-9.896814823150634766e-03,2.810928970575332642e-02,1.613725163042545319e-02,6.606624461710453033e-03,1.905195415019989014e-02,4.670414142310619354e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.563413085937500000e+02,1.953125000000000000e-02
4.600000000000000200e-01,7.022857666015625000e-03,-8.563995361328125000e-04,-1.024633646011352539e-02,2.989330142736434937e-02,1.538262329995632172e-02,4.034637939184904099e-03,1.795049197971820831e-02,1.312570460140705109e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.383855590820312500e+02,3.906250000000000000e-03
4.799999999999999822e-01,1.737594604492187500e-03,-1.605987548828125000e-03,-1.264131069183349609e-02,3.182488679885864258e-02,1.317760441452264786e-02,6.058820988982915878e-03,1.791754364967346191e-02,1.424321625381708145e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.674140014648437500e+02,3.906250000000000000e-02
5.000000000000000000e-01,-3.215789794921875000e-03,-2.515792846679687500e-03,-1.492744684219360352e-02,3.810529038310050964e-02,2.277152612805366516e-02,9.941427037119865417e-03,1.819710619747638702e-02,1.327209454029798508e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.485270385742187500e+02,5.078125000000000000e-02
5.200000000000000178e-01,-9.216308593750000000e-03,-2.637863159179687500e-03,-1.764911413192749023e-02,3.976485878229141235e-02,2.726292423903942108e-02,1.378760486841201782e-02,1.714707165956497192e-02,2.005564421415328979e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.420881347656250000e+02,1.953125000000000000e-02
5.400000000000000355e-01,-1.408004760742187500e-02,-2.332687377929687500e-03,-2.047526836395263672e-02,3.594143316149711609e-02,2.831668034195899963e-02,1.797161251306533813e-02,1.588907837867736816e-02,2.693839557468891144e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.484046630859375000e+02,3.906250000000000000e-02
5.600000000000000533e-01,-1.709938049316406250e-02,-1.914978027343750000e-03,-2.254420518875122070e-02,3.247748315334320068e-02,2.777635864913463593e-02,2.151104621589183807e-02,1.560886949300765991e-02,3.215114399790763855e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.488452758789062500e+02,4.296875000000000000e-02
5.799999999999999600e-01,-1.885223388671875000e-02,-1.031875610351562500e-03,-2.287334203720092773e-02,2.818552590906620026e-02,2.682941220700740814e-02,2.422344498336315155e-02,1.447143405675888062e-02,3.502611070871353149e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.491287231445312500e+02,3.906250000000000000e-03
5.999999999999999778e-01,-1.961326599121093750e-02,1.907348632812500000e-06,-2.206450700759887695e-02,2.696641720831394196e-02,2.539577148854732513e-02,2.586161158978939056e-02,1.452916022390127182e-02,3.986553102731704712e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.496466064453125000e+02,0.000000000000000000e+00
6.199999999999999956e-01,-2.024078369140625000e-02,9.536743164062500000e-04,-2.175402641296386719e-02,2.603065781295299530e-02,2.309826947748661041e-02,2.599302865564823151e-02,1.411571819335222244e-02,5.756033957004547119e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.422734985351562500e+02,0.000000000000000000e+00
6.400000000000000133e-01,-2.088737487792968750e-02,1.770019531250000000e-03,-2.191191911697387695e-02,3.040731884539127350e-02,2.188805676996707916e-02,2.618817053735256195e-02,1.365660782903432846e-02,7.564631849527359009e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.266812744140625000e+02,0.000000000000000000e+00
6.600000000000000311e-01,-2.136039733886718750e-02,2.397537231445312500e-03,-2.187728881835937500e-02,4.427054151892662048e-02,2.167475782334804535e-02,2.656693197786808014e-02,1.344984862953424454e-02,9.106642007827758789e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.550759277343750000e+02,0.000000000000000000e+00
6.800000000000000488e-01,-2.154350280761718750e-02,2.883911132812500000e-03,-2.118641138076782227e-02,5.728715285658836365e-02,1.951269246637821198e-02,2.685526944696903229e-02,1.305920351296663284e-02,1.043607294559478760e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.355851440429687500e+02,0.000000000000000000e+00
7.000000000000000666e-01,-2.120208740234375000e-02,3.190994262695312500e-03,-1.890563964843750000e-02,6.250635534524917603e-02,1.711504161357879639e-02,2.628817036747932434e-02,1.311558671295642853e-02,1.090991050004959106e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.336604614257812500e+02,0.000000000000000000e+00
7.199999999999999734e-01,-1.991081237792968750e-02,3.438949584960937500e-03,-1.533842086791992188e-02,6.022538989782333374e-02,1.638170704245567322e-02,2.492930926382541656e-02,1.292808819562196732e-02,1.086446419358253479e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.434772949218750000e+02,0.000000000000000000e+00
7.399999999999999911e-01,-1.734733581542968750e-02,3.469467163085937500e-03,-1.149564981460571289e-02,5.391195043921470642e-02,1.799292303621768951e-02,2.267540991306304932e-02,1.286887284368276596e-02,1.061189845204353333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.616381225585937500e+02,0.000000000000000000e+00
7.600000000000000089e-01,-1.319313049316406250e-02,2.862930297851562500e-03,-7.737874984741210938e-03,5.008287727832794189e-02,2.193164639174938202e-02,1.939054206013679504e-02,1.305655948817729950e-02,1.001645103096961975e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.372379150390625000e+02,0.000000000000000000e+00
7.800000000000000266e-01,-7.184982299804687500e-03,2.069473266601562500e-03,-4.479050636291503906e-03,4.934907332062721252e-02,2.864406816661357880e-02,1.606560871005058289e-02,2.755303494632244110e-02,9.229430556297302246e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.197274780273437500e+02,0.000000000000000000e+00
8.000000000000000444e-01,-1.735687255859375000e-03,1.091003417968750000e-03,-3.227531909942626953e-03,4.935873299837112427e-02,3.252278640866279602e-02,1.319424808025360107e-02,4.237772896885871887e-02,7.956506311893463135e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.206681518554687500e+02,0.000000000000000000e+00
8.200000000000000622e-01,8.258819580078125000e-04,-1.983642578125000000e-04,-3.989815711975097656e-03,4.012895748019218445e-02,2.785818092525005341e-02,1.158444769680500031e-02,4.760165512561798096e-02,6.720785051584243774e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.313256225585937500e+02,7.812500000000000000e-03
8.399999999999999689e-01,-7.019042968750000000e-04,-1.995086669921875000e-03,-5.959689617156982422e-03,2.934592589735984802e-02,2.326176688075065613e-02,1.175550464540719986e-02,4.691787064075469971e-02,6.264128535985946655e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.451988525390625000e+02,0.000000000000000000e+00
8.599999999999999867e-01,-2.441406250000000000e-03,-3.665924072265625000e-03,-7.975399494171142578e-03,2.352900989353656769e-02,2.175911702215671539e-02,1.367303729057312012e-02,4.574060067534446716e-02,5.940735340118408203e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.349442138671875000e+02,0.000000000000000000e+00
8.800000000000000044e-01,-6.643295288085937500e-03,-5.205154418945312500e-03,-9.921967983245849609e-03,2.487855777144432068e-02,2.165606617927551270e-02,1.567077264189720154e-02,4.603876918554306030e-02,5.619383975863456726e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.448088989257812500e+02,3.906250000000000000e-03
9.000000000000000222e-01,-1.291084289550781250e-02,-6.046295166015625000e-03,-1.268148422241210938e-02,2.892859838902950287e-02,2.397228777408599854e-02,1.647189259529113770e-02,4.499887675046920776e-02,5.211376771330833435e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.355187988281250000e+02,0.000000000000000000e+00
9.200000000000000400e-01,-1.779365539550781250e-02,-7.408142089843750000e-03,-1.323127746582031250e-02,4.191907867789268494e-02,3.030228242278099060e-02,2.917811833322048187e-02,1.621800847351551056e-02,5.400219932198524475e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.340673217773437500e+02,1.250000000000000000e-01
9.400000000000000577e-01,-2.073287963867187500e-02,-9.069442749023437500e-03,-1.461821794509887695e-02,5.461939796805381775e-02,3.802534565329551697e-02,3.982907533645629883e-02,4.406091570854187012e-02,5.497775226831436157e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.300446166992187500e+02,0.000000000000000000e+00
9.599999999999999645e-01,-2.156829833984375000e-02,-1.018714904785156250e-02,-1.709723472595214844e-02,7.226625829935073853e-02,4.546558484435081482e-02,4.709896072745323181e-02,8.304889500141143799e-02,5.574271455407142639e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.415519409179687500e+02,0.000000000000000000e+00
9.799999999999999822e-01,-2.160453796386718750e-02,-1.115989685058593750e-02,-1.930141448974609375e-02,8.166113495826721191e-02,5.023911595344543457e-02,5.305627733469009399e-02,1.054889634251594543e-01,5.583147704601287842e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.327640991210937500e+02,0.000000000000000000e+00
1.000000000000000000e+00,-2.198028564453125000e-02,-1.243019104003906250e-02,-1.929080486297607422e-02,7.549724727869033813e-02,5.228419601917266846e-02,5.970687046647071838e-02,1.070711016654968262e-01,5.550162494182586670e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.733293457031250000e+02,0.000000000000000000e+00
1.020000000000000018e+00,-2.196311950683593750e-02,-1.321220397949218750e-02,-1.909947395324707031e-02,6.648825109004974365e-02,5.244030803442001343e-02,6.776655465364456177e-02,1.060624271631240845e-01,5.518317967653274536e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.378198242187500000e+02,0.000000000000000000e+00
1.040000000000000036e+00,-2.177238464355468750e-02,-1.347351074218750000e-02,-1.914530992507934570e-02,5.923130363225936890e-02,5.125218629837036133e-02,7.466873526573181152e-02,1.007788777351379395e-01,5.501963943243026733e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.308096313476562500e+02,0.000000000000000000e+00
1.060000000000000053e+00,-2.148818969726562500e-02,-1.330375671386718750e-02,-1.897925138473510742e-02,5.507155135273933411e-02,4.895656183362007141e-02,7.845300436019897461e-02,9.045737236738204956e-02,5.502644181251525879e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.575949707031250000e+02,0.000000000000000000e+00
1.080000000000000071e+00,-2.104377746582031250e-02,-1.298522949218750000e-02,-1.798540353775024414e-02,5.447076633572578430e-02,4.505527764558792114e-02,8.038365095853805542e-02,7.601775974035263062e-02,5.504364892840385437e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.469053344726562500e+02,0.000000000000000000e+00
1.100000000000000089e+00,-1.986312866210937500e-02,-1.265144348144531250e-02,-1.633882522583007812e-02,5.710788816213607788e-02,4.133400693535804749e-02,8.245524019002914429e-02,5.950730293989181519e-02,5.495752394199371338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.388414916992187500e+02,3.906250000000000000e-03
1.120000000000000107e+00,-1.786994934082031250e-02,-1.224136352539062500e-02,-1.429498195648193359e-02,6.283358484506607056e-02,3.806935250759124756e-02,8.369202166795730591e-02,4.555738717317581177e-02,5.497799441218376160e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.323693237304687500e+02,0.000000000000000000e+00
1.140000000000000124e+00,-1.505851745605468750e-02,-1.159286499023437500e-02,-1.212143898010253906e-02,6.840803474187850952e-02,3.480996936559677124e-02,8.262182027101516724e-02,3.174793347716331482e-02,5.502557009458541870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.501314697265625000e+02,0.000000000000000000e+00
1.159999999999999920e+00,-1.124000549316406250e-02,-1.084899902343750000e-02,-1.040387153625488281e-02,6.902574002742767334e-02,3.190325200557708740e-02,7.889998704195022583e-02,1.789867319166660309e-02,5.510059371590614319e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.653013305664062500e+02,0.000000000000000000e+00
1.179999999999999938e+00,-6.454467773437500000e-03,-1.018714904785156250e-02,-9.482324123382568359e-03,6.455203145742416382e-02,2.883429266512393951e-02,7.231136411428451538e-02,7.077692542225122452e-03,5.507933348417282104e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.680155639648437500e+02,7.812500000000000000e-03
1.199999999999999956e+00,-8.563995361328125000e-04,-9.431838989257812500e-03,-9.656786918640136719e-03,5.923935398459434509e-02,2.549142576754093170e-02,6.311280280351638794e-02,7.116630207747220993e-03,5.512303858995437622e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.231904296875000000e+02,0.000000000000000000e+00
1.219999999999999973e+00,4.314422607421875000e-03,-8.306503295898437500e-03,-1.109403371810913086e-02,5.167165398597717285e-02,2.239676751196384430e-02,5.342413485050201416e-02,1.431083586066961288e-02,5.526849627494812012e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.118078308105468750e+02,0.000000000000000000e+00
1.239999999999999991e+00,6.788253784179687500e-03,-6.214141845703125000e-03,-1.264208555221557617e-02,4.167377948760986328e-02,2.008522115647792816e-02,4.036419093608856201e-02,1.857497915625572205e-02,5.517790466547012329e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.129283447265625000e+02,2.734375000000000000e-02
1.260000000000000009e+00,7.064819335937500000e-03,-1.802444458007812500e-03,-1.286065578460693359e-02,3.484333679080009460e-02,1.909662969410419464e-02,1.530784647911787033e-02,1.761547103524208069e-02,5.527665466070175171e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.142116699218750000e+02,7.812500000000000000e-03
1.280000000000000027e+00,6.881713867187500000e-03,1.415252685546875000e-03,-1.170736551284790039e-02,3.000475652515888214e-02,1.837454177439212799e-02,5.467742681503295898e-03,1.693205535411834717e-02,5.566027015447616577e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.494237060546875000e+02,1.171875000000000000e-02
1.300000000000000044e+00,4.047393798828125000e-03,4.009246826171875000e-03,-9.941577911376953125e-03,2.810928970575332642e-02,1.745983771979808807e-02,6.203379016369581223e-03,1.709923893213272095e-02,5.484214425086975098e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.334153442382812500e+02,7.812500000000000000e-03
1.320000000000000062e+00,-6.866455078125000000e-05,4.961013793945312500e-03,-9.800076484680175781e-03,2.418855763971805573e-02,1.761412806808948517e-02,9.239988401532173157e-03,1.634837687015533447e-02,5.832369998097419739e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.400024414062500000e+02,9.375000000000000000e-02
1.340000000000000080e+00,-4.522323608398437500e-03,6.992340087890625000e-03,-7.537901401519775391e-03,2.558723092079162598e-02,2.007158473134040833e-02,1.321942266076803207e-02,1.668027229607105255e-02,2.623086795210838318e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.558955688476562500e+02,7.421875000000000000e-02
1.360000000000000098e+00,-8.363723754882812500e-03,8.857727050781250000e-03,-5.691766738891601562e-03,3.382247313857078552e-02,2.061400376260280609e-02,1.692913472652435303e-02,1.645891554653644562e-02,2.424123696982860565e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.484716796875000000e+02,0.000000000000000000e+00
1.380000000000000115e+00,-1.054000854492187500e-02,1.004600524902343750e-02,-4.210650920867919922e-03,5.012570694088935852e-02,1.903973519802093506e-02,1.908052898943424225e-02,1.557732094079256058e-02,5.723133310675621033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.343658447265625000e+02,0.000000000000000000e+00
1.400000000000000133e+00,-1.082801818847656250e-02,1.054954528808593750e-02,-2.972781658172607422e-03,6.479906290769577026e-02,1.739934831857681274e-02,1.979539357125759125e-02,1.538367383182048798e-02,8.191931992769241333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.469370727539062500e+02,0.000000000000000000e+00
1.419999999999999929e+00,-1.003456115722656250e-02,1.064109802246093750e-02,-2.260684967041015625e-03,7.507913559675216675e-02,1.823586598038673401e-02,1.906254887580871582e-02,1.551357936114072800e-02,9.622301906347274780e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.455789184570312500e+02,0.000000000000000000e+00
1.439999999999999947e+00,-8.918762207031250000e-03,1.048088073730468750e-02,-2.589881420135498047e-03,8.293041586875915527e-02,2.159566245973110199e-02,1.718575321137905121e-02,1.544914208352565765e-02,1.015013903379440308e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.510249023437500000e+02,0.000000000000000000e+00
1.459999999999999964e+00,-7.417678833007812500e-03,1.005935668945312500e-02,-3.875315189361572266e-03,8.639524877071380615e-02,2.670928277075290680e-02,1.557083893567323685e-02,1.526822336018085480e-02,9.901496767997741699e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.539392700195312500e+02,0.000000000000000000e+00
1.479999999999999982e+00,-5.363464355468750000e-03,9.229660034179687500e-03,-5.181550979614257812e-03,8.432494103908538818e-02,3.273829817771911621e-02,1.449184492230415344e-02,1.520900521427392960e-02,8.981867879629135132e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.402354125976562500e+02,0.000000000000000000e+00
1.500000000000000000e+00,-2.990722656250000000e-03,7.970809936523437500e-03,-5.687594413757324219e-03,7.920613884925842285e-02,4.027621075510978699e-02,1.342692784965038300e-02,1.519193127751350403e-02,7.552707195281982422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.625250854492187500e+02,0.000000000000000000e+00
