time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
4.020000000000000462e+00,-1.097297668457031250e-02,4.645729064941406250e-02,-2.984189987182617188e-02,4.966694489121437073e-02,2.738343365490436554e-02,5.052911862730979919e-02,8.841585367918014526e-02,9.207063913345336914e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.411168212890625000e+02,0.000000000000000000e+00
4.040000000000000036e+00,-8.817672729492187500e-03,4.500770568847656250e-02,-3.020459413528442383e-02,5.165319144725799561e-02,2.573821507394313812e-02,4.919418320059776306e-02,8.845247328281402588e-02,9.007176756858825684e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.579229736328125000e+02,0.000000000000000000e+00
4.060000000000000497e+00,-5.985260009765625000e-03,4.382133483886718750e-02,-3.132450580596923828e-02,5.240024253726005554e-02,2.179851196706295013e-02,4.758428037166595459e-02,8.855385333299636841e-02,9.255580604076385498e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.334915771484375000e+02,0.000000000000000000e+00
4.080000000000000071e+00,-1.905441284179687500e-03,4.307937622070312500e-02,-3.226166963577270508e-02,5.185591056942939758e-02,1.750961504876613617e-02,4.610187560319900513e-02,8.822828531265258789e-02,9.330419450998306274e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.597073364257812500e+02,3.906250000000000000e-03
4.099999999999999645e+00,3.564834594726562500e-03,4.291152954101562500e-02,-3.208392858505249023e-02,5.169472098350524902e-02,1.935036852955818176e-02,4.509878158569335938e-02,8.844763785600662231e-02,9.144887328147888184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.554912109375000000e+02,3.906250000000000000e-03
4.120000000000000107e+00,8.876800537109375000e-03,4.287528991699218750e-02,-3.101837635040283203e-02,5.160238593816757202e-02,2.768672816455364227e-02,4.460072889924049377e-02,8.876949548721313477e-02,9.036157280206680298e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.233709106445312500e+02,3.906250000000000000e-03
4.139999999999999680e+00,1.155662536621093750e-02,4.163360595703125000e-02,-2.969980239868164062e-02,5.261367931962013245e-02,3.271570056676864624e-02,4.404560476541519165e-02,8.899433165788650513e-02,8.993096649646759033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.419639892578125000e+02,7.812500000000000000e-03
4.160000000000000142e+00,9.878158569335937500e-03,3.809356689453125000e-02,-2.869451045989990234e-02,5.559727922081947327e-02,2.974534593522548676e-02,4.340519756078720093e-02,8.808390051126480103e-02,8.879190683364868164e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.510824584960937500e+02,3.906250000000000000e-03
4.179999999999999716e+00,7.951736450195312500e-03,3.438758850097656250e-02,-2.688562870025634766e-02,6.118385121226310730e-02,2.639462240040302277e-02,4.284003004431724548e-02,8.740288764238357544e-02,8.810614049434661865e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.404523925781250000e+02,7.812500000000000000e-03
4.200000000000000178e+00,3.753662109375000000e-03,3.051757812500000000e-02,-2.397078275680541992e-02,6.779173761606216431e-02,2.338597550988197327e-02,4.231490194797515869e-02,8.718159794807434082e-02,8.801640570163726807e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.343989257812500000e+02,3.906250000000000000e-03
4.219999999999999751e+00,-2.580642700195312500e-03,2.772903442382812500e-02,-2.160418033599853516e-02,7.138309627771377563e-02,2.377558499574661255e-02,4.233617335557937622e-02,8.691100031137466431e-02,8.760532736778259277e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.259579467773437500e+02,7.812500000000000000e-03
4.240000000000000213e+00,-8.411407470703125000e-03,2.580833435058593750e-02,-1.916640996932983398e-02,7.335689663887023926e-02,2.595198713243007660e-02,5.023821815848350525e-02,9.312502294778823853e-02,8.767760545015335083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.333447875976562500e+02,3.906250000000000000e-03
4.259999999999999787e+00,-1.430320739746093750e-02,2.454948425292968750e-02,-1.780450344085693359e-02,7.265131920576095581e-02,2.722704969346523285e-02,5.760981515049934387e-02,9.259427338838577271e-02,8.741142600774765015e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.030668029785156250e+02,0.000000000000000000e+00
4.280000000000000249e+00,-1.861000061035156250e-02,2.399444580078125000e-02,-1.701158285140991211e-02,7.121586054563522339e-02,2.858210168778896332e-02,6.095374375581741333e-02,8.806373924016952515e-02,8.693422377109527588e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.388572998046875000e+02,0.000000000000000000e+00
4.299999999999999822e+00,-2.096366882324218750e-02,2.394104003906250000e-02,-1.613163948059082031e-02,6.989774107933044434e-02,2.960428409278392792e-02,6.095043569803237915e-02,8.208393305540084839e-02,8.672271668910980225e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.161292724609375000e+02,0.000000000000000000e+00
4.320000000000000284e+00,-2.193069458007812500e-02,2.418136596679687500e-02,-1.500964164733886719e-02,6.806906312704086304e-02,2.986810915172100067e-02,5.923413112759590149e-02,7.642041146755218506e-02,8.707568794488906860e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.431492309570312500e+02,0.000000000000000000e+00
4.339999999999999858e+00,-2.200508117675781250e-02,2.458190917968750000e-02,-1.407158374786376953e-02,6.533048301935195923e-02,3.007372096180915833e-02,5.783871933817863464e-02,7.163810729980468750e-02,8.770852535963058472e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.390293579101562500e+02,0.000000000000000000e+00
4.360000000000000320e+00,-2.163696289062500000e-02,2.509689331054687500e-02,-1.356548070907592773e-02,6.375285983085632324e-02,2.974531054496765137e-02,5.809028819203376770e-02,6.836493313312530518e-02,8.762388676404953003e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.559083251953125000e+02,0.000000000000000000e+00
4.379999999999999893e+00,-2.114868164062500000e-02,2.566337585449218750e-02,-1.358455419540405273e-02,6.255593150854110718e-02,2.903422527015209198e-02,5.846956372261047363e-02,6.611736118793487549e-02,8.760729432106018066e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.213480834960937500e+02,0.000000000000000000e+00
4.400000000000000355e+00,-2.054595947265625000e-02,2.627944946289062500e-02,-1.352697610855102539e-02,6.130455061793327332e-02,2.843935042619705200e-02,5.504674464464187622e-02,6.514713168144226074e-02,8.761151134967803955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.405887451171875000e+02,0.000000000000000000e+00
4.419999999999999929e+00,-1.956939697265625000e-02,2.708625793457031250e-02,-1.295673847198486328e-02,6.013029068708419800e-02,2.797886729240417480e-02,4.795783758163452148e-02,6.523089110851287842e-02,8.764214068651199341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.228917846679687500e+02,0.000000000000000000e+00
4.440000000000000391e+00,-1.842689514160156250e-02,2.816772460937500000e-02,-1.234042644500732422e-02,5.949240550398826599e-02,2.735615335404872894e-02,4.209192097187042236e-02,6.582500785589218140e-02,8.770614862442016602e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.217717285156250000e+02,0.000000000000000000e+00
