-0.0455695,-0.00158498,0.456194,0.00115816,-0.00176578,0.00502616,0.999985,-0.00634721,0.726606,-1.3017,0.00638027,0.724651,-1.29884,-0.00635801,-0.743733,1.29775,0.00634459,-0.747285,1.30355,0.000125342,0.0000198542,-0.0000104716,-0.000134248
-0.0460177,-0.00156444,0.456109,0.00105956,-0.00277104,0.00491818,0.999984,-0.0063644,0.727681,-1.3035,0.00639465,0.726018,-1.30106,-0.00637509,-0.744943,1.2995,0.00636165,-0.747965,1.30444,0.000125228,0.0000197922,-0.0000104725,-0.000134276
-0.0454448,-0.00144402,0.455357,0.000837999,-0.00203508,0.00474952,0.999986,-0.00637999,0.728716,-1.30523,0.00640773,0.727301,-1.30315,-0.00638867,-0.746097,1.3012,0.00637527,-0.748669,1.3054,0.00012522,0.0000197866,-0.0000110486,-0.000134898
-0.0440742,-0.0015399,0.454569,0.000925614,-0.00049349,0.00470458,0.999988,-0.00639321,0.729782,-1.30701,0.00641954,0.728576,-1.30524,-0.00640246,-0.747264,1.30294,0.00638787,-0.749452,1.30652,0.000125783,0.00001994,-0.0000113351,-0.000135099
-0.043742,-0.00198654,0.454448,0.00140916,-0.0000944791,0.00472224,0.999988,-0.00640542,0.730934,-1.30892,0.00642963,0.729907,-1.30742,-0.00641673,-0.748504,1.30483,0.0064025,-0.750368,1.30787,0.000126443,0.0000204544,-0.0000113322,-0.000135437
-0.0439171,-0.00217207,0.454193,0.00160464,-0.000233007,0.0047371,0.999987,-0.00641773,0.732214,-1.31106,0.00644017,0.73134,-1.30977,-0.00643058,-0.749867,1.30694,0.00641703,-0.751456,1.30953,0.000126873,0.0000208021,-0.0000113319,-0.000136088
-0.0441077,-0.00197444,0.453815,0.0013857,-0.000390749,0.00475723,0.999988,-0.00643067,0.733662,-1.31347,0.00645137,0.732917,-1.31237,-0.00644444,-0.751392,1.30933,0.00643157,-0.752748,1.31154,0.000127435,0.0000209938,-0.0000113322,-0.000136882
-0.0442642,-0.00165385,0.453411,0.00103889,-0.00050802,0.00478184,0.999988,-0.00644546,0.735308,-1.31621,0.00646433,0.73467,-1.31527,-0.00645839,-0.75311,1.31205,0.00644618,-0.754268,1.31393,0.00012821,0.0000210386,-0.0000113621,-0.000137677
-0.04436,-0.00148984,0.453012,0.000863478,-0.000539847,0.0047951,0.999988,-0.00646286,0.737173,-1.31931,0.00647834,0.736626,-1.31851,-0.00647226,-0.755046,1.31514,0.00646215,-0.756034,1.31674,0.000129002,0.0000210382,-0.0000114569,-0.000138407
-0.0444059,-0.00150543,0.452538,0.000881501,-0.000505394,0.00480988,0.999988,-0.00647788,0.739274,-1.3228,0.00649317,0.738805,-1.32213,-0.00648737,-0.757217,1.31863,0.00647673,-0.758061,1.31999,0.000129767,0.0000210382,-0.0000115154,-0.000139162
-0.0444068,-0.00161467,0.451985,0.00100157,-0.000411268,0.00482671,0.999988,-0.00649487,0.741623,-1.32671,0.00650895,0.74122,-1.32613,-0.00650376,-0.759636,1.32253,0.00649362,-0.760359,1.32369,0.000130544,0.0000210448,-0.0000115217,-0.000139975
-0.0444084,-0.00173174,0.451401,0.00113012,-0.000299081,0.00483502,0.999988,-0.00651221,0.744229,-1.33105,0.00652533,0.743883,-1.33055,-0.00652122,-0.762314,1.32686,0.0065115,-0.762932,1.32785,0.000131279,0.0000211194,-0.0000115218,-0.000140766
-0.0444496,-0.00180842,0.450755,0.00121523,-0.000217054,0.00484359,0.999988,-0.00653043,0.747096,-1.33582,0.00654276,0.746799,-1.3354,-0.00653975,-0.765255,1.33163,0.00653038,-0.765785,1.33247,0.000131983,0.0000212213,-0.000011522,-0.000141529
-0.0445434,-0.00182875,0.450032,0.00123882,-0.00018125,0.00485436,0.999987,-0.00654986,0.750228,-1.34103,0.0065615,0.749972,-1.34067,-0.00655944,-0.768462,1.33683,0.00655039,-0.768918,1.33755,0.000132687,0.0000213274,-0.0000115221,-0.000142291
-0.0446828,-0.00180193,0.449235,0.00121097,-0.000184124,0.00486735,0.999987,-0.00657075,0.753622,-1.34668,0.00658174,0.753402,-1.34637,-0.00658033,-0.771936,1.34248,0.00657162,-0.772328,1.34309,0.000133406,0.0000214161,-0.0000115222,-0.000143062
-0.0448497,-0.00175396,0.448369,0.00116009,-0.000204806,0.00488162,0.999987,-0.00659318,0.757278,-1.35276,0.00660352,0.757087,-1.3525,-0.00660247,-0.775674,1.34857,0.00659409,-0.776011,1.34909,0.000134149,0.000021479,-0.0000115224,-0.000143848
-0.0450259,-0.00171236,0.447439,0.0011164,-0.000222206,0.00489593,0.999987,-0.00661707,0.761191,-1.35927,0.00662679,0.761024,-1.35904,-0.00662585,-0.779672,1.35508,0.00661782,-0.779963,1.35552,0.000134909,0.0000215211,-0.0000115227,-0.000144645
-0.0452006,-0.00169386,0.446449,0.00109829,-0.000223749,0.00490931,0.999987,-0.00664227,0.765354,-1.3662,0.0066514,0.765209,-1.366,-0.00665047,-0.783923,1.362,0.00664278,-0.784175,1.36238,0.000135676,0.0000215546,-0.0000115229,-0.000145446
-0.0453731,-0.00170004,0.445399,0.00110759,-0.00020808,0.00492143,0.999987,-0.00666863,0.76976,-1.37353,0.00667724,0.769633,-1.37336,-0.00667633,-0.788422,1.36934,0.00666895,-0.78864,1.36966,0.00013644,0.0000215922,-0.0000115232,-0.000146246
-0.0455497,-0.00172093,0.444291,0.00113331,-0.00018244,0.00493254,0.999987,-0.00669607,0.774402,-1.38125,0.00670422,0.77429,-1.38111,-0.00670339,-0.79316,1.37707,0.0066963,-0.793349,1.37734,0.000137193,0.0000216409,-0.0000115234,-0.00014704
-0.045739,-0.00174257,0.443122,0.00116005,-0.000157115,0.00494322,0.999987,-0.00672457,0.77927,-1.38935,0.00673232,0.779171,-1.38923,-0.00673162,-0.798127,1.38517,0.00672481,-0.798292,1.38541,0.000137938,0.0000217011,-0.0000115236,-0.000147828
-0.0459476,-0.00175427,0.441893,0.0011759,-0.000140044,0.00495399,0.999987,-0.00675417,0.784353,-1.39781,0.00676155,0.784266,-1.3977,-0.00676099,-0.803313,1.39363,0.00675444,-0.803458,1.39384,0.000138677,0.0000217678,-0.0000115238,-0.000148614
-0.0461775,-0.00175238,0.440605,0.00117673,-0.000133899,0.00496514,0.999987,-0.00678488,0.789642,-1.40661,0.0067919,0.789565,-1.40652,-0.00679144,-0.808708,1.40244,0.00678515,-0.808836,1.40261,0.000139416,0.0000218347,-0.0000115239,-0.0001494
-0.0464261,-0.00173994,0.439261,0.0011659,-0.000136277,0.00497658,0.999987,-0.00681669,0.795125,-1.41573,0.00682337,0.795056,-1.41565,-0.00682292,-0.814301,1.41157,0.0068169,-0.814413,1.41172,0.00014016,0.0000218969,-0.0000115241,-0.00015019
-0.0466889,-0.00172354,0.437863,0.00115073,-0.000142082,0.00498805,0.999987,-0.00684955,0.800791,-1.42516,0.00685589,0.800729,-1.42509,-0.00685539,-0.820079,1.421,0.00684964,-0.820179,1.42113,0.00014091,0.000021953,-0.0000115242,-0.000150983
-0.0469613,-0.00170944,0.436416,0.00113821,-0.000146455,0.00499921,0.999987,-0.00688338,0.806626,-1.43487,0.00688937,0.80657,-1.43481,-0.00688877,-0.82603,1.43072,0.00688329,-0.826119,1.43083,0.000141664,0.0000220045,-0.0000115244,-0.000151779
-0.0472411,-0.00170087,0.434922,0.00113203,-0.000146812,0.00500982,0.999987,-0.00691807,0.81262,-1.44484,0.00692373,0.812568,-1.44479,-0.006923,-0.832142,1.4407,0.0069178,-0.832221,1.44079,0.000142419,0.0000220546,-0.0000115245,-0.000152577
-0.0475281,-0.00169754,0.433385,0.00113187,-0.000143327,0.0050198,0.999987,-0.00695353,0.818758,-1.45505,0.00695887,0.818711,-1.45501,-0.00695802,-0.8384,1.45092,0.00695309,-0.838472,1.451,0.000143174,0.0000221059,-0.0000115247,-0.000153375
-0.0478236,-0.00169671,0.431805,0.00113465,-0.000138048,0.00502922,0.999987,-0.00698969,0.825027,-1.46548,0.00699472,0.824984,-1.46544,-0.00699375,-0.844793,1.46136,0.00698909,-0.844858,1.46143,0.000143926,0.0000221599,-0.0000115248,-0.000154172
-0.0481294,-0.00169517,0.430186,0.00113671,-0.000133433,0.0050382,0.999987,-0.00702647,0.831415,-1.47611,0.0070312,0.831376,-1.47608,-0.00703013,-0.851307,1.472,0.00702574,-0.851366,1.47206,0.000144678,0.0000222162,-0.0000115249,-0.000154968
-0.0484462,-0.00169084,0.428531,0.00113565,-0.000131094,0.00504682,0.999987,-0.00706382,0.837909,-1.48692,0.00706827,0.837871,-1.48689,-0.00706709,-0.857927,1.48281,0.00706296,-0.857981,1.48286,0.000145428,0.0000222734,-0.000011525,-0.000155765
-0.0487737,-0.00168337,0.426841,0.00113105,-0.000131284,0.00505512,0.999987,-0.00710169,0.844493,-1.49787,0.00710585,0.844458,-1.49785,-0.00710454,-0.86464,1.49378,0.00710068,-0.86469,1.49382,0.00014618,0.0000223301,-0.000011525,-0.000156564
-0.0491106,-0.00167384,0.425122,0.00112411,-0.000133141,0.00506304,0.999987,-0.00714,0.851155,-1.50896,0.00714387,0.851122,-1.50893,-0.00714242,-0.871432,1.50487,0.00713882,-0.871478,1.50491,0.000146933,0.0000223853,-0.0000115251,-0.000157363
